scheme_key,scheme_label,time_to_threshold_ns,e_fold_time_ns,estimated_decay_rate_hz,final_storage_n,final_readout_n,final_transmon_excited,final_ground_vacuum,steady_storage_n,steady_transmon_excited,steady_ground_vacuum,max_e_population,max_f_population,max_hplus_population,times_ns,storage_curve,readout_curve,transmon_excited_curve,ground_vacuum_curve,hplus_curve,final_linear_entropy,ringdown_multiple,amplitude_scale,detuning_error_mhz,protocol_duration_ns
pulsed_ladder,Pulsed `g-f` ladder,,11.000000000000002,372048715.9562285,0.008297962076263196,0.21062381877679492,0.012596831065588732,0.7684813880813531,0.008298758733732122,0.012607827558434882,0.7459272291604259,0.00451600795076432,0.9901640563855825,0.0,"[0.0, 1.0, 2.0, 3.0000000000000004, 4.0, 5.0, 6.000000000000001, 7.000000000000001, 8.0, 9.000000000000002, 10.0, 11.000000000000002, 12.000000000000002, 13.0, 14.000000000000002, 15.000000000000002, 16.0, 17.0, 18.000000000000004, 19.0, 20.0, 21.0, 22.000000000000004, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.000000000000004, 31.0, 32.0, 33.00000000000001, 34.0, 35.0, 36.00000000000001, 37.0, 38.0, 39.00000000000001, 40.0, 44.00000000000001, 48.0, 52.0, 56.0, 60.00000000000001, 64.0, 68.0, 72.00000000000001, 76.0, 80.0, 84.00000000000001, 88.00000000000001, 92.0, 96.00000000000001, 100.00000000000001, 104.0, 108.0, 112.00000000000001, 116.0, 120.00000000000001, 124.0, 128.0, 132.00000000000003, 136.0, 140.0, 144.00000000000003, 148.0, 152.0, 156.00000000000003, 160.0, 164.0, 168.00000000000003, 172.0, 176.0, 180.00000000000003, 184.0, 188.0, 192.00000000000003, 196.0, 200.0, 204.00000000000003, 208.0, 212.0, 216.00000000000003, 220.0, 224.0, 228.00000000000003, 232.0, 236.0, 240.00000000000003, 244.00000000000003, 248.0, 252.00000000000003, 256.0, 260.0, 264.00000000000006, 268.0, 272.0, 276.00000000000006, 280.0, 284.0, 288.0, 292.0, 296.0, 300.0, 304.0, 308.0, 312.0, 316.0, 320.0, 324.0, 328.0, 332.0, 336.0, 340.0, 344.0, 348.0, 352.00000000000006, 356.0, 360.0, 364.00000000000006, 368.0, 372.0, 376.00000000000006, 380.0, 384.0, 388.00000000000006, 392.0, 396.0, 400.00000000000006]","[1.0, 0.99999584196876, 0.9999916979779565, 0.9999849440964333, 0.9997865161757927, 0.9974960792414811, 0.9855354676051409, 0.9477357270488157, 0.8641622315721826, 0.7249863133874497, 0.5439125693136828, 0.3566476424696421, 0.2015309389351599, 0.09836000248002764, 0.04321129481207151, 0.019385862842118316, 0.010964113341549241, 0.008620680520782286, 0.008228051788987506, 0.008240065278873386, 0.008310584569283517, 0.008310551327011724, 0.0083105180848729, 0.008310484842867047, 0.00831045160099416, 0.008310418359254237, 0.008310385117647284, 0.008310351876173296, 0.008310318634832274, 0.00831028539362422, 0.008310252152549128, 0.008310218911607, 0.008310185670797835, 0.008310152430121634, 0.008310119189578392, 0.008310085949168116, 0.008310052708890799, 0.008310019468746443, 0.008309986228735048, 0.008309952988856614, 0.008309919749111138, 0.00830978679145882, 0.008309653835933798, 0.008309520882536054, 0.008309387931265544, 0.008309254982122236, 0.0083091220351061, 0.0083089890902171, 0.008308856147455204, 0.008308723206820374, 0.008308590268312575, 0.00830845733193178, 0.008308324397677948, 0.008308191465551045, 0.008308058535551043, 0.0083079256076779, 0.008307792681931585, 0.008307659758312068, 0.008307526836819313, 0.008307393917453283, 0.008307261000213945, 0.008307128085101268, 0.008306995172115212, 0.008306862261255753, 0.008306729352522845, 0.008306596445916458, 0.008306463541436564, 0.008306330639083127, 0.008306197738856103, 0.008306064840755474, 0.00830593194478119, 0.008305799050933227, 0.008305666159211548, 0.008305533269616121, 0.008305400382146907, 0.00830526749680388, 0.008305134613586992, 0.008305001732496226, 0.00830486885353154, 0.0083047359766929, 0.008304603101980279, 0.00830447022939363, 0.008304337358932934, 0.008304204490598138, 0.008304071624389222, 0.008303938760306148, 0.00830380589834888, 0.008303673038517386, 0.008303540180811636, 0.008303407325231587, 0.008303274471777209, 0.008303141620448477, 0.008303008771245348, 0.00830287592416779, 0.00830274307921576, 0.008302610236389249, 0.008302477395688197, 0.008302344557112578, 0.008302211720662358, 0.008302078886337504, 0.008301946054137987, 0.008301813224063759, 0.008301680396114801, 0.008301547570291072, 0.008301414746592538, 0.00830128192501917, 0.008301149105570926, 0.008301016288247781, 0.008300883473049693, 0.008300750659976635, 0.00830061784902857, 0.008300485040205457, 0.008300352233507273, 0.008300219428933971, 0.008300086626485532, 0.008299953826161919, 0.008299821027963086, 0.008299688231889013, 0.008299555437939657, 0.008299422646114985, 0.008299289856414968, 0.008299157068839573, 0.008299024283388756, 0.008298891500062496, 0.008298758718860749, 0.008298625939783477, 0.008298493162830663, 0.00829836038800226, 0.00829822761529824, 0.008298094844718561, 0.008297962076263196]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1421873002727078e-05, 0.00014747924981848358, 0.001170006398427309, 0.005575472182933101, 0.018621937617198814, 0.048331693578272036, 0.1036729710977835, 0.1907850525215893, 0.3086345667447664, 0.44684900712344494, 0.5880080449546716, 0.7138587967521602, 0.8119048511343495, 0.8785644637545681, 0.9178409590330745, 0.9374161604659922, 0.9449012988873525, 0.9458646436430554, 0.9437291253719307, 0.9403326473753845, 0.9248297744072996, 0.9095824907988956, 0.8945865828099502, 0.8798379061152388, 0.8653323847153027, 0.8510660098099897, 0.8370348386905675, 0.8232349936501019, 0.8096626609117988, 0.7963140895750156, 0.783185590578647, 0.7702735356816032, 0.7575743564600949, 0.7450845433214512, 0.7328006445341951, 0.7207192652741093, 0.708837066686031, 0.6971507649611132, 0.6856571304292984, 0.6743529866667556, 0.6632352096180308, 0.6523007267326735, 0.6415465161160924, 0.6309696056944153, 0.6205670723931153, 0.6103360413291781, 0.6002736850165901, 0.5903772225849219, 0.5806439190107985, 0.5710710843620367, 0.5616560730542459, 0.5523962831196836, 0.5432891554881674, 0.5343321732798398, 0.5255228611095938, 0.5168587844029667, 0.5083375487233119, 0.49995679911006335, 0.4917142194279095, 0.48360753172669807, 0.47563449561189247, 0.4677929076254095, 0.4600806006366609, 0.45249544324363977, 0.4450353391838765, 0.4376982267551086, 0.4304820782455008, 0.42338489937325874, 0.4164047287354822, 0.4095396372661044, 0.4027877277027682, 0.39614713406249075, 0.3896160211259746, 0.3831925839304186, 0.3768750472706929, 0.3706616652087354, 0.3645507205910381, 0.35854052457408825, 0.35262941615763377, 0.3468157617256419, 0.3410979545948277, 0.3354744145706253, 0.32994358751047836, 0.32450394489433293, 0.3191539834022082, 0.31389222449873455, 0.3087172140245401, 0.30362752179437286, 0.29862174120185, 0.2936984888307228, 0.2888564040725506, 0.28409414875067773, 0.2794104067504101, 0.2748038836552891, 0.2702733063893615, 0.2658174228653472, 0.2614350016386083, 0.2571248315668221, 0.2528857214752653, 0.2487164998276167, 0.24461601440218647, 0.2405831319734848, 0.2366167379990385, 0.23271573631137246, 0.22887904881506882, 0.22510561518881964, 0.22139439259239357, 0.21774435537843204, 0.21415449480899748, 0.21062381877679492]","[0.0, 1.580395069256113e-07, 3.020550938259703e-07, 3.0559791180939655e-06, 0.0001974841723925147, 0.002483924997741749, 0.014440564810051293, 0.05223642577811183, 0.13580627703857007, 0.27497899376660806, 0.4560501804873477, 0.6433132916506967, 0.7984288620952752, 0.9015991680652004, 0.956747538759147, 0.9805727655684423, 0.9889943495801975, 0.9913376156828375, 0.9917300616306758, 0.9917178453292652, 0.9916471025481649, 0.9916354537129899, 0.9914989501570899, 0.9904740532622847, 0.9860562665588506, 0.9729636459355306, 0.9431221302303056, 0.8874753604719091, 0.7997629198749372, 0.6808850660542818, 0.5411048370583917, 0.3977925328441586, 0.26922773693331303, 0.16799940516267664, 0.09781552221241308, 0.05479700039530189, 0.03136043818188905, 0.019960154420727072, 0.015065670660160624, 0.013273391713617633, 0.012754300495802728, 0.01275264512526364, 0.012750987542433867, 0.01274932775056703, 0.012747665752914084, 0.012746001552722763, 0.012744335153237585, 0.012742666557699955, 0.012740995769347507, 0.012739322791415653, 0.012737647627135806, 0.012735970279735942, 0.01273429075244159, 0.01273260904847473, 0.012730925171053897, 0.012729239123394409, 0.012727550908708918, 0.012725860530206523, 0.012724167991092883, 0.012722473294570658, 0.012720776443839399, 0.012719077442095661, 0.012717376292532001, 0.012715672998338645, 0.012713967562702488, 0.012712259988806651, 0.012710550279832034, 0.012708838438955206, 0.012707124469350739, 0.012705408374189098, 0.012703690156637859, 0.012701969819862047, 0.012700247367022577, 0.01269852280127759, 0.01269679612578234, 0.012695067343688526, 0.012693336458144966, 0.012691603472297142, 0.012689868389287429, 0.012688131212254983, 0.012686391944336295, 0.012684650588664304, 0.012682907148368505, 0.012681161626575843, 0.01267941402641004, 0.012677664350991269, 0.012675912603437034, 0.012674158786861733, 0.012672402904376101, 0.012670644959088317, 0.012668884954103232, 0.012667122892522586, 0.012665358777445124, 0.012663592611965924, 0.01266182439917829, 0.012660054142170751, 0.012658281844030062, 0.012656507507839199, 0.012654731136678254, 0.012652952733624212, 0.012651172301750502, 0.012649389844128889, 0.012647605363826364, 0.012645818863907698, 0.012644030347434887, 0.012642239817465706, 0.012640447277056377, 0.01263865272925857, 0.012636856177121625, 0.012635057623692436, 0.012633257072013793, 0.012631454525125707, 0.012629649986065306, 0.012627843457866939, 0.01262603494356096, 0.012624224446175614, 0.012622411968736258, 0.012620597514264031, 0.012618781085777964, 0.012616962686294309, 0.01261514231882499, 0.012613319986380267, 0.012611495691966845, 0.012609669438588211, 0.012607841229245187, 0.012606011066935152, 0.012604178954652712, 0.012602344895390027, 0.012600508892135154, 0.012598670947873924, 0.012596831065588732]","[0.0, 3.99999173311102e-06, 7.999966949643908e-06, 1.1999924448593066e-05, 1.5999651814801353e-05, 1.999576077717596e-05, 2.3967584807787092e-05, 2.784717307249791e-05, 3.1491389247300076e-05, 3.469284594224618e-05, 3.7250198969480666e-05, 3.906587966112908e-05, 4.0198969564895076e-05, 4.082945477200975e-05, 4.116642878154221e-05, 4.1371589439354355e-05, 4.153707825331256e-05, 4.170379638015399e-05, 4.1886580336730696e-05, 4.2089391861419205e-05, 4.2312882551534916e-05, 4.257308699564423e-05, 4.305250821870182e-05, 4.545549642099933e-05, 5.780965722219595e-05, 0.00010399808801625172, 0.00023579107377508704, 0.0005413165541340638, 0.001141708968641265, 0.0021700818073276448, 0.003735903665614273, 0.00588920328956274, 0.008603280643728856, 0.011785591272852195, 0.015309894843440457, 0.01905195462245548, 0.022913348643227936, 0.026828527223174, 0.03075969946804891, 0.034687529925595095, 0.038603132379701734, 0.054107793675978004, 0.06935686782273666, 0.08435456855694677, 0.09910504020058158, 0.1136123587498523, 0.1278805330016666, 0.14191350566151548, 0.15571515443309533, 0.16928929308996504, 0.18263967252953606, 0.19576998180968527, 0.20868384916827729, 0.22138484302587938, 0.23387647297194386, 0.24616219073473256, 0.2582453911352502, 0.2701294130254504, 0.2818175402109746, 0.2933130023586776, 0.30461897588919107, 0.31573858485477224, 0.3266749018026793, 0.3374309486243132, 0.34800969739035936, 0.35841407117216156, 0.36864694484955335, 0.3787111459053716, 0.3886094552068713, 0.39834460777425695, 0.40791929353654416, 0.4173361580749589, 0.42659780335408226, 0.43570678844093885, 0.44466563021223093, 0.4534768040499139, 0.4621427445253013, 0.4706658460718947, 0.47904846364711773, 0.4872929133831426, 0.49540147322698547, 0.5033763835700495, 0.5112198478672891, 0.5189340332461652, 0.526521071105561, 0.5339830577048261, 0.5413220547431055, 0.5485400899291201, 0.5556391575415536, 0.5626212189801979, 0.5694882033080152, 0.5762420077842607, 0.5828844983888188, 0.5894175103378917, 0.5958428485911873, 0.6021622883507471, 0.6083775755515464, 0.6144904273440102, 0.6205025325685711, 0.6264155522224045, 0.6322311199184696, 0.6379508423369796, 0.6435762996694335, 0.6491090460553228, 0.6545506100116396, 0.6599024948553068, 0.6651661791186382, 0.6703431169579536, 0.6754347385554558, 0.6804424505144809, 0.6853676362482348, 0.6902116563621182, 0.6949758490297497, 0.699661530362789, 0.7042699947746645, 0.708802515338301, 0.7132603441379535, 0.7176447126152388, 0.7219568319094603, 0.7261978931923255, 0.7303690679971434, 0.7344715085425937, 0.7385063480511596, 0.7424747010623108, 0.7463776637405216, 0.7502163141782126, 0.7539917126936969, 0.7577049021242142, 0.7613569081141346, 0.76494873939841, 0.7684813880813531]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3585218752682392,1.5,1.0,0.0,400.00000000000006
