mode,n,family,paper_role,amplitude_MHz,duration_ns,target_probability,return_probability,leakage_probability,dominant_basis_states,solver_failure
readout,1,square,baseline constant-amplitude control,12.0,60.0,0.9624490814333689,0.037550918566631064,0.0,[('|g,1,0>', 0.9624490814333689), ('|f,0,0>', 0.037550918566631064)],None
readout,1,square,baseline constant-amplitude control,12.0,80.0,0.06505205139445168,0.9349479486055482,1.1102230246251565e-16,[('|f,0,0>', 0.9349479486055482), ('|g,1,0>', 0.06505205139445168)],None
readout,1,square,baseline constant-amplitude control,14.0,20.0,0.9675957297593563,0.032404270240643615,1.249000902703301e-16,[('|g,1,0>', 0.9675957297593563), ('|f,0,0>', 0.032404270240643615)],None
readout,1,square,baseline constant-amplitude control,14.0,30.0,0.2384744774954986,0.7615255225045016,0.0,[('|f,0,0>', 0.7615255225045016), ('|g,1,0>', 0.2384744774954986)],None
readout,1,square,baseline constant-amplitude control,14.0,40.0,0.1303865789958248,0.8696134210041752,1.1102230246251565e-16,[('|f,0,0>', 0.8696134210041752), ('|g,1,0>', 0.1303865789958248)],None
readout,1,square,baseline constant-amplitude control,14.0,50.0,0.9000013393030815,0.09999866069691866,0.0,[('|g,1,0>', 0.9000013393030815), ('|f,0,0>', 0.09999866069691866)],None
readout,1,square,baseline constant-amplitude control,14.0,60.0,0.7197599476055782,0.2802400523944217,1.6653345369377348e-16,[('|g,1,0>', 0.7197599476055782), ('|f,0,0>', 0.2802400523944217)],None
readout,1,square,baseline constant-amplitude control,14.0,80.0,0.46093614080498935,0.5390638591950105,1.1102230246251565e-16,[('|f,0,0>', 0.5390638591950105), ('|g,1,0>', 0.46093614080498935)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,4.0,20.0,0.23199371138306613,0.7680062886169342,0.0,[('|f,0,0>', 0.7680062886169342), ('|g,1,0>', 0.23199371138306613)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,4.0,30.0,0.46848515674579755,0.5315148432542024,1.1102230246251565e-16,[('|f,0,0>', 0.5315148432542024), ('|g,1,0>', 0.46848515674579755)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,4.0,40.0,0.7127772541571935,0.28722274584280627,2.220446049250313e-16,[('|g,1,0>', 0.7127772541571935), ('|f,0,0>', 0.28722274584280627)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,4.0,50.0,0.904431123788256,0.09556887621174409,0.0,[('|g,1,0>', 0.904431123788256), ('|f,0,0>', 0.09556887621174409)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,4.0,60.0,0.9960411319388461,0.003958868061154067,0.0,[('|g,1,0>', 0.9960411319388461), ('|f,0,0>', 0.003958868061154067)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,4.0,80.0,0.8188378070203538,0.1811621929796463,0.0,[('|g,1,0>', 0.8188378070203538), ('|f,0,0>', 0.1811621929796463)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,6.0,20.0,0.4684313455466377,0.5315686544533623,0.0,[('|f,0,0>', 0.5315686544533623), ('|g,1,0>', 0.4684313455466377)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,6.0,30.0,0.8185691177514409,0.18143088224855933,0.0,[('|g,1,0>', 0.8185691177514409), ('|f,0,0>', 0.18143088224855933)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,6.0,40.0,0.996032562866907,0.0039674371330929905,8.673617379884035e-18,[('|g,1,0>', 0.996032562866907), ('|f,0,0>', 0.0039674371330929905)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,6.0,50.0,0.9046343363334275,0.09536566366657236,1.5265566588595902e-16,[('|g,1,0>', 0.9046343363334275), ('|f,0,0>', 0.09536566366657236)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,6.0,60.0,0.5939190125663009,0.406080987433699,1.1102230246251565e-16,[('|g,1,0>', 0.5939190125663009), ('|f,0,0>', 0.406080987433699)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,6.0,80.0,0.01577205937740574,0.9842279406225941,1.1102230246251565e-16,[('|f,0,0>', 0.9842279406225941), ('|g,1,0>', 0.01577205937740574)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,8.0,20.0,0.7126812656996798,0.2873187343003205,0.0,[('|g,1,0>', 0.7126812656996798), ('|f,0,0>', 0.2873187343003205)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,8.0,30.0,0.996026369062426,0.003973630937573958,1.0408340855860843e-17,[('|g,1,0>', 0.996026369062426), ('|f,0,0>', 0.003973630937573958)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,8.0,40.0,0.8189176492277517,0.18108235077224857,0.0,[('|g,1,0>', 0.8189176492277517), ('|f,0,0>', 0.18108235077224857)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,8.0,50.0,0.34576246808230326,0.6542375319176967,0.0,[('|f,0,0>', 0.6542375319176967), ('|g,1,0>', 0.34576246808230326)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,8.0,60.0,0.015784738490195235,0.9842152615098048,0.0,[('|f,0,0>', 0.9842152615098048), ('|g,1,0>', 0.015784738490195235)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,8.0,80.0,0.5933893240468622,0.4066106759531379,0.0,[('|g,1,0>', 0.5933893240468622), ('|f,0,0>', 0.4066106759531379)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,10.0,20.0,0.9043406941532793,0.09565930584672071,0.0,[('|g,1,0>', 0.9043406941532793), ('|f,0,0>', 0.09565930584672071)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,10.0,30.0,0.9046929580337313,0.09530704196626841,3.0531133177191805e-16,[('|g,1,0>', 0.9046929580337313), ('|f,0,0>', 0.09530704196626841)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,10.0,40.0,0.3458116035735326,0.6541883964264672,2.220446049250313e-16,[('|f,0,0>', 0.6541883964264672), ('|g,1,0>', 0.3458116035735326)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,10.0,50.0,1.3115788686728063e-07,0.9999998688421133,0.0,[('|f,0,0>', 0.9999998688421133), ('|g,1,0>', 1.3115788686728063e-07)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,10.0,60.0,0.34512790234663643,0.6548720976533636,0.0,[('|f,0,0>', 0.6548720976533636), ('|g,1,0>', 0.34512790234663643)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,10.0,80.0,0.9047587145504175,0.09524128544958235,1.942890293094024e-16,[('|g,1,0>', 0.9047587145504175), ('|f,0,0>', 0.09524128544958235)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,12.0,20.0,0.9960131073318322,0.003986892668167873,0.0,[('|g,1,0>', 0.9960131073318322), ('|f,0,0>', 0.003986892668167873)],None
readout,1,gaussian,baseline smooth finite-bandwidth control,12.0,30.0,0.5940627250654641,0.40593727493453585,5.551115123125783e-17,[('|g,1,0>', 0.5940627250654641), ('|f,0,0>', 0.40593727493453585)],None
