mode,n,family,paper_role,amplitude_MHz,duration_ns,target_probability,return_probability,leakage_probability,dominant_basis_states,solver_failure
storage,1,square,baseline constant-amplitude control,10.0,80.0,0.9077189368821472,0.09228106311785247,3.0531133177191805e-16,[('|f,0,0>', 0.9077189368821472), ('|g,0,1>', 0.09228106311785247)],None
storage,1,square,baseline constant-amplitude control,10.0,120.0,0.9011962117033131,0.09880378829668696,0.0,[('|f,0,0>', 0.9011962117033131), ('|g,0,1>', 0.09880378829668696)],None
storage,1,square,baseline constant-amplitude control,10.0,160.0,0.34010754815053806,0.6598924518494621,0.0,[('|g,0,1>', 0.6598924518494621), ('|f,0,0>', 0.34010754815053806)],None
storage,1,square,baseline constant-amplitude control,12.0,10.0,0.4622171371774133,0.5377828628225867,0.0,[('|g,0,1>', 0.5377828628225867), ('|f,0,0>', 0.4622171371774133)],None
storage,1,square,baseline constant-amplitude control,12.0,20.0,0.995209543601369,0.004790456398631103,0.0,[('|f,0,0>', 0.995209543601369), ('|g,0,1>', 0.004790456398631103)],None
storage,1,square,baseline constant-amplitude control,12.0,30.0,0.6000174060321628,0.3999825939678374,0.0,[('|f,0,0>', 0.6000174060321628), ('|g,0,1>', 0.3999825939678374)],None
storage,1,square,baseline constant-amplitude control,12.0,40.0,0.01736007224088192,0.9826399277591182,0.0,[('|g,0,1>', 0.9826399277591182), ('|f,0,0>', 0.01736007224088192)],None
storage,1,square,baseline constant-amplitude control,12.0,60.0,0.9624406571776177,0.03755934282238254,0.0,[('|f,0,0>', 0.9624406571776177), ('|g,0,1>', 0.03755934282238254)],None
storage,1,square,baseline constant-amplitude control,12.0,80.0,0.06505950087542979,0.9349404991245703,0.0,[('|g,0,1>', 0.9349404991245703), ('|f,0,0>', 0.06505950087542979)],None
storage,1,square,baseline constant-amplitude control,12.0,120.0,0.14013304862576684,0.8598669513742333,0.0,[('|g,0,1>', 0.8598669513742333), ('|f,0,0>', 0.14013304862576684)],None
storage,1,square,baseline constant-amplitude control,12.0,160.0,0.23784825611661412,0.7621517438833858,1.1102230246251565e-16,[('|g,0,1>', 0.7621517438833858), ('|f,0,0>', 0.23784825611661412)],None
storage,1,square,baseline constant-amplitude control,14.0,10.0,0.5863419707696291,0.41365802923037104,0.0,[('|f,0,0>', 0.5863419707696291), ('|g,0,1>', 0.41365802923037104)],None
storage,1,square,baseline constant-amplitude control,14.0,20.0,0.9675963630423052,0.03240363695769503,0.0,[('|f,0,0>', 0.9675963630423052), ('|g,0,1>', 0.03240363695769503)],None
storage,1,square,baseline constant-amplitude control,14.0,30.0,0.23847797535456086,0.7615220246454389,2.220446049250313e-16,[('|g,0,1>', 0.7615220246454389), ('|f,0,0>', 0.23847797535456086)],None
storage,1,square,baseline constant-amplitude control,14.0,40.0,0.1303818375159113,0.8696181624840887,0.0,[('|g,0,1>', 0.8696181624840887), ('|f,0,0>', 0.1303818375159113)],None
storage,1,square,baseline constant-amplitude control,14.0,60.0,0.7197628111372681,0.2802371888627318,5.551115123125783e-17,[('|f,0,0>', 0.7197628111372681), ('|g,0,1>', 0.2802371888627318)],None
storage,1,square,baseline constant-amplitude control,14.0,80.0,0.4609343538011813,0.5390656461988186,1.1102230246251565e-16,[('|g,0,1>', 0.5390656461988186), ('|f,0,0>', 0.4609343538011813)],None
storage,1,square,baseline constant-amplitude control,14.0,120.0,0.8126526165052222,0.18734738349477756,1.942890293094024e-16,[('|f,0,0>', 0.8126526165052222), ('|g,0,1>', 0.18734738349477756)],None
storage,1,square,baseline constant-amplitude control,14.0,160.0,0.9949985017827683,0.005001498217231475,2.5066754227864863e-16,[('|f,0,0>', 0.9949985017827683), ('|g,0,1>', 0.005001498217231475)],None
storage,1,square,baseline constant-amplitude control,16.0,10.0,0.705134273167752,0.294865726832248,0.0,[('|f,0,0>', 0.705134273167752), ('|g,0,1>', 0.294865726832248)],None
storage,1,square,baseline constant-amplitude control,16.0,20.0,0.825270358965043,0.17472964103495714,0.0,[('|f,0,0>', 0.825270358965043), ('|g,0,1>', 0.17472964103495714)],None
storage,1,square,baseline constant-amplitude control,16.0,30.0,0.01792033027121388,0.9820796697287862,0.0,[('|g,0,1>', 0.9820796697287862), ('|f,0,0>', 0.01792033027121388)],None
storage,1,square,baseline constant-amplitude control,16.0,40.0,0.5851860767876039,0.41481392321239585,2.220446049250313e-16,[('|f,0,0>', 0.5851860767876039), ('|g,0,1>', 0.41481392321239585)],None
storage,1,square,baseline constant-amplitude control,16.0,60.0,0.06611095509751508,0.9338890449024847,2.220446049250313e-16,[('|g,0,1>', 0.9338890449024847), ('|f,0,0>', 0.06611095509751508)],None
storage,1,square,baseline constant-amplitude control,16.0,80.0,0.9680523177884496,0.03194768221155035,6.938893903907228e-17,[('|f,0,0>', 0.9680523177884496), ('|g,0,1>', 0.03194768221155035)],None
storage,1,square,baseline constant-amplitude control,16.0,120.0,0.23966858295667284,0.7603314170433272,0.0,[('|g,0,1>', 0.7603314170433272), ('|f,0,0>', 0.23966858295667284)],None
storage,1,square,baseline constant-amplitude control,16.0,160.0,0.12936316289205366,0.870636837107946,3.3306690738754696e-16,[('|g,0,1>', 0.870636837107946), ('|f,0,0>', 0.12936316289205366)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,4.0,10.0,0.061796986846763345,0.9382030131532366,0.0,[('|g,0,1>', 0.9382030131532366), ('|f,0,0>', 0.061796986846763345)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,4.0,20.0,0.23200565242069568,0.7679943475793042,1.1102230246251565e-16,[('|g,0,1>', 0.7679943475793042), ('|f,0,0>', 0.23200565242069568)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,4.0,30.0,0.4685170484749224,0.5314829515250779,0.0,[('|g,0,1>', 0.5314829515250779), ('|f,0,0>', 0.4685170484749224)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,4.0,40.0,0.7127361929979634,0.28726380700203674,0.0,[('|f,0,0>', 0.7127361929979634), ('|g,0,1>', 0.28726380700203674)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,4.0,60.0,0.9960300740607614,0.003969925939238483,1.3357370765021415e-16,[('|f,0,0>', 0.9960300740607614), ('|g,0,1>', 0.003969925939238483)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,4.0,80.0,0.8188528765425293,0.18114712345747067,8.326672684688674e-17,[('|f,0,0>', 0.8188528765425293), ('|g,0,1>', 0.18114712345747067)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,4.0,120.0,0.01577364306411994,0.9842263569358803,0.0,[('|g,0,1>', 0.9842263569358803), ('|f,0,0>', 0.01577364306411994)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,4.0,160.0,0.5933349835245415,0.40666501647545844,5.551115123125783e-17,[('|f,0,0>', 0.5933349835245415), ('|g,0,1>', 0.40666501647545844)],None
