study,case_id,construction,artifact_path,target_family,n_active,n,eps_x,eps_y,eps_z,eps_norm,target_theta_rad,actual_theta_rad,strict_process_fidelity
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101,echoed_asymmetric,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT5p0_seed4101_echoed_asymmetric.json,random_x,4,0,2.917650898754222,5.2970952836315215,1.687749578189472,6.278567021984505,1.726777858538349,4.5585499869723165,0.5473819649814504
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101,echoed_asymmetric,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT5p0_seed4101_echoed_asymmetric.json,random_x,4,1,-2.873429343746529,-1.4216371713139841,-5.399251664483339,6.279296694438903,1.9473889828967748,4.334014850850876,0.5473819649814504
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101,echoed_asymmetric,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT5p0_seed4101_echoed_asymmetric.json,random_x,4,2,0.0041058121123044395,0.000602434730555156,-0.058453924669364256,0.058601040348767154,0.8555007428448266,0.8614694350907793,0.5473819649814504
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101,echoed_asymmetric,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT5p0_seed4101_echoed_asymmetric.json,random_x,4,3,-1.1921410610273253,-3.955749700243274,-4.685783728657875,6.247057319419841,2.1542238687804267,4.1218985271525295,0.5473819649814504
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102,reduced_unitary_direct,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4102_reduced_unitary_direct.json,random_x,4,0,-0.6072719007500704,0.18245851665149124,0.15801544934280826,0.6534823287360382,1.4700145119081123,0.8900930538762473,0.7357553387394383
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102,reduced_unitary_direct,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4102_reduced_unitary_direct.json,random_x,4,1,-1.1722456005860125,0.007634141225253675,-0.028977396570884734,1.1726285506150422,1.8424757856909526,0.6707222268114046,0.7357553387394383
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102,reduced_unitary_direct,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4102_reduced_unitary_direct.json,random_x,4,2,-1.570952192932422,0.0060945494571958215,0.04103349741628187,1.571499819892603,1.322811816865673,0.2511177245430242,0.7357553387394383
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102,reduced_unitary_direct,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4102_reduced_unitary_direct.json,random_x,4,3,-0.54702804810078,-0.1231217038299836,-0.036704533645663194,0.5619126819649944,2.0814236244759887,1.5378240381335297,0.7357553387394383
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4102,reduced_unitary_direct,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4102_reduced_unitary_direct.json,random_x,4,0,-0.015516055889621676,-0.11743956956477733,-0.12980810915373384,0.17573544233306415,1.4700145119081123,1.4630403225519728,0.9327926412702496
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4102,reduced_unitary_direct,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4102_reduced_unitary_direct.json,random_x,4,1,-0.08600356288511905,-0.032247703318906244,-0.023743376624179153,0.09486977986585846,1.8424757856909526,1.7567931160666852,0.9327926412702496
