active_duration_ns,case_id,chi_t_over_2pi,classification_label,classification_level,cpsqr_full_quartet_mean,cpsqr_full_quartet_min,cpsqr_joint_average_gate_fidelity,cpsqr_joint_operator_2norm,cpsqr_joint_process_fidelity,cpsqr_mean_residual_z_error_rad,cpsqr_mean_transverse_error_rad,cpsqr_reduced_pair_mean,cpsqr_reduced_process_mean,cpsqr_reduced_quartet_mean,cpsqr_reduced_quartet_min,cpsqr_reduced_single_ground_mean,duration_ns,fairness_mode,family_name,include_chi_prime,leakage_outside_target_mean,model_variant,n_active,objective_mode,other_target_population_mean,random_seed,same_block_population_mean,same_block_population_min,stage,strict_full_quartet_mean,strict_full_quartet_min,strict_joint_average_gate_fidelity,strict_joint_operator_2norm,strict_joint_process_fidelity,strict_mean_residual_z_error_rad,strict_mean_transverse_error_rad,strict_reduced_pair_mean,strict_reduced_process_mean,strict_reduced_quartet_mean,strict_reduced_quartet_min,strict_reduced_single_ground_mean,target_family,total_gate_duration_ns
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.8539906016957153,0.6658889970301396,0.838215872617335,0.610401148977943,0.7977698407716687,0.12637983613427448,0.843192967330147,0.8989438238895383,0.8040860218468815,0.8539905581045781,0.6658892580508351,0.8077887867226048,352.112676056338,fixed_total_duration,gaussian_seed,True,2.220446049250313e-16,chi_plus_chiprime,2,strict,0.0,,0.9999999999999998,0.9999999999999998,screen,0.8359721994034023,0.6010767149019216,0.8067806603245377,0.6790923257663672,0.758475825405672,0.3467258782721586,0.8572491549913381,0.880459530055691,0.7690269879987058,0.8359721994034024,0.6010767149019216,0.8058334204970581,staggered_x,352.112676056338
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.9467300086038639,0.885702383237108,0.9381487685669743,0.38658697557663363,0.9226859607087179,0.20249337031422032,0.4340140405528876,0.947712909456875,0.9239313024714335,0.9467300871746673,0.8857031290253525,0.9390552607807677,352.112676056338,fixed_total_duration,native_direct_strict,True,2.7755575615628914e-17,chi_plus_chiprime,2,strict,0.0,,1.0000000000000002,0.9999999999999999,screen,0.9383907572104483,0.8602953117925171,0.9295850776954409,0.4319322218874279,0.911981347119301,0.23365720027981957,0.4673689648689725,0.932692290481002,0.9134334779350686,0.9383907572104484,0.860295311792517,0.9266936733980541,staggered_x,352.112676056338
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.9469096638252812,0.8827358682704578,0.9385215479949396,0.3884873160902559,0.9231519349936745,0.1940673899534773,0.42441993434450453,0.9488047140968578,0.9244673246899676,0.9469097214096884,0.8827364449712792,0.9387014886923803,352.112676056338,fixed_total_duration,reduced_unitary_direct,True,5.551115123125783e-17,chi_plus_chiprime,2,strict,0.0,,1.0,0.9999999999999998,screen,0.9379561207542308,0.8542090154596137,0.9296614216910584,0.43681091608269335,0.9120767771138228,0.21087013506063468,0.46515980264629087,0.9322363539124568,0.9136709826035914,0.9379561207542308,0.8542090154596134,0.9244798681706545,staggered_x,352.112676056338
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.982156471350577,0.9772517130066523,0.979692004946336,0.16047937311398722,0.9746150061829199,0.13433046820875344,0.28792207812567944,0.9835513717184263,0.9746150167421728,0.9821565258978306,0.9772519368873654,0.979395766295794,352.112676056338,fixed_total_duration,symmetric_two_segment,True,2.220446049250313e-16,chi_plus_chiprime,2,strict,0.0,,0.9999999999999998,0.9999999999999996,screen,0.9816933588981258,0.9756363115436664,0.9792727768923035,0.19499221948225803,0.9740909711153793,0.11296864293939207,0.297460996803591,0.9826750402645109,0.9743839770421145,0.9816933588981258,0.9756363115436666,0.9780051750647447,staggered_x,352.112676056338
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.7976545346771248,0.5911918500991517,0.7787597890043055,0.6801708214774528,0.7234497362553819,0.02015271862626996,1.0634532848991722,0.8649263750301039,0.7301531438933129,0.7976545374908867,0.5911918800371634,0.7303122138874094,352.112676056338,fixed_total_duration,complex_envelope,True,1.1102230246251565e-16,chi_plus_chiprime,2,strict,0.0,,0.9999999999999999,0.9999999999999998,screen,0.7966777876844388,0.5907225985434361,0.7771837032864481,0.7129693944820995,0.7214796291080602,0.07556251516448886,1.063828031941268,0.8635026103050665,0.7282618936279255,0.7966777876844386,0.5907225985434361,0.7301877191832387,staggered_x,352.112676056338
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.795864986852242,0.5364061983133411,0.771906074514209,0.7319869367736742,0.7148825931427613,0.027184666113877362,1.0366533986917175,0.8636580132844136,0.7277442473330565,0.7958649865148155,0.5364062296522016,0.7279724943799828,352.112676056338,fixed_total_duration,basis_expanded,True,2.220446049250313e-16,chi_plus_chiprime,2,strict,0.0,,0.9999999999999998,0.9999999999999997,screen,0.7953590454385202,0.5357939993158672,0.7710545472947314,0.7645364822367507,0.7138181841184144,0.05755185118622454,1.0369797585691223,0.8626050320482821,0.726840669134061,0.7953590454385202,0.5357939993158674,0.7277558980401257,staggered_x,352.112676056338
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.7825181408087263,0.4742955764748962,0.7118764678507739,0.8942517736967058,0.6398455848134673,0.5013640207799197,0.8099854057893188,0.7538317986202836,0.679743881732155,0.7825180090414106,0.4742935445511688,0.7705842470258107,352.112676056338,fixed_active_duration,echoed_symmetric,True,0.0,chi_plus_chiprime,2,strict,0.0,,1.0,1.0,screen,0.6848270330650831,0.15212826304209837,0.3299988071666081,1.9996990504302756,0.16249850895826015,0.6374647725354433,1.1329658513026144,0.7564613200381042,0.544198397320603,0.6848270330650831,0.15212826304209842,0.6509117004504685,staggered_x,432.11267605633793
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.7604733916275882,0.6022578468505214,0.7220471950408565,0.6696667060963278,0.6525589938010705,0.46232214230416635,1.0994861959375013,0.7674432903686805,0.6535854262985875,0.7604731770000607,0.6022577607490476,0.7347216324464539,352.112676056338,fixed_active_duration,echoed_independent,True,1.1102230246251565e-16,chi_plus_chiprime,2,strict,0.0,,1.0,0.9999999999999998,screen,0.7283971825294344,0.5416635358994242,0.5926399812915589,1.9999997071295255,0.49079997661444863,1.0080684720298598,1.022572721905578,0.7362599209119987,0.5668048746355174,0.7283971825294344,0.5416635358994242,0.779978906501469,staggered_x,432.11267605633793
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.7935452504426275,0.6751507287700582,0.7615801933581732,0.6077081649115325,0.7019752416977164,0.42793383645788113,1.0141167673585205,0.80232091412004,0.7024812322957034,0.7935454682613181,0.6751512915313005,0.7692198117272493,352.112676056338,fixed_active_duration,echoed_asymmetric,True,0.0,chi_plus_chiprime,2,strict,0.0,,1.0000000000000002,1.0,screen,0.7510107118095359,0.5787621104249339,0.6268951447381571,1.999720743384951,0.5336189309226964,0.8401588931481939,1.0331495034479312,0.751483250113361,0.6166679948350421,0.7510107118095359,0.5787621104249338,0.7707070240409954,staggered_x,432.11267605633793
352.112676056338,chi_plus_chiprime_staggered_x_na2_chiT1p0,1.0,no_useful_control,0,0.8899857008390231,0.8203848081181349,0.8740829474977347,0.444434071699583,0.8426036843721685,0.28135611958144807,0.7295224682215576,0.8918546798949555,0.8428824165584763,0.8899859378169068,0.8203852149218163,0.8741788739707494,352.112676056338,fixed_active_duration,echoed_cpsqr,True,5.551115123125783e-17,chi_plus_chiprime,2,cpsqr,0.0,,1.0,0.9999999999999998,screen,0.6778538319351676,0.27984721802127704,0.30887667142681685,1.9666655734516272,0.1360958392835211,0.9552973815034076,1.185471636430322,0.6907304196516401,0.48395529472437787,0.6778538319351676,0.27984721802127704,0.7435046965652725,staggered_x,432.11267605633793
1056.3380281690138,chi_plus_chiprime_smooth_x_na2_chiT3p0,3.0,full_ideal_sqr_success,5,0.9998806043637702,0.999701742615292,0.9998420198114513,0.01887374528618262,0.9998025247643141,0.016935254416202594,0.01816182445097691,0.9998776717093334,0.9998025310824301,0.9998805951485675,0.9997017437727788,0.9999044715322775,1056.3380281690138,fixed_total_duration,gaussian_seed,True,5.551115123125783e-17,chi_plus_chiprime,2,strict,0.0,,1.0,0.9999999999999998,screen,0.9990814572010782,0.9985109225025056,0.9986420951022692,0.06904490010006775,0.9983026188778366,0.039798560462563984,0.05485996386937831,0.9988935840959281,0.9985690080396328,0.9990814572010782,0.9985109225025057,0.9991745336373017,smooth_x,1056.3380281690138
1056.3380281690138,chi_plus_chiprime_smooth_x_na2_chiT3p0,3.0,full_ideal_sqr_success,5,0.9997800642094669,0.99956742702212,0.999672236128362,0.021124596564323018,0.9995902951604524,0.03644240770191663,0.01492717132328595,0.9997649396676981,0.9995902955016847,0.9997800533247521,0.9995674350861699,0.9999289409246669,1056.3380281690138,fixed_total_duration,native_direct_strict,True,3.3306690738754696e-16,chi_plus_chiprime,2,strict,0.0,,0.9999999999999998,0.9999999999999996,screen,0.9993485703193697,0.9985046542112525,0.9988576179940658,0.06143005671487933,0.9985720224925821,0.05743655274449401,0.034159570926103985,0.9992770301467757,0.9988385080198143,0.9993485703193699,0.9985046542112526,0.9997064952574486,smooth_x,1056.3380281690138
1056.3380281690138,chi_plus_chiprime_smooth_x_na2_chiT3p0,3.0,full_ideal_sqr_success,5,0.9998134690894086,0.9996211432000494,0.9997213735815281,0.01980660002688983,0.9996517169769101,0.03352876707418739,0.014139542239473713,0.9998016436740387,0.999651717468734,0.9998134590682843,0.9996211510771477,0.9999397138369782,1056.3380281690138,fixed_total_duration,reduced_unitary_direct,True,0.0,chi_plus_chiprime,2,strict,0.0,,1.0,1.0,screen,0.9993360570748111,0.9985125645546866,0.9988608983169882,0.06142516459204504,0.9985761228962352,0.05514502966981916,0.0374414778373238,0.9992505093528273,0.9988426089677572,0.9993360570748111,0.9985125645546867,0.9996482285027573,smooth_x,1056.3380281690138
1056.3380281690138,chi_plus_chiprime_smooth_x_na2_chiT3p0,3.0,no_useful_control,0,0.8651233574040297,0.774023540614806,0.8555835710929787,0.49033486023222095,0.8194794638662233,0.017715425910518817,0.8695124052578788,0.9100365748992658,0.8201279341583867,0.8651233513267125,0.7740235420382037,0.8202367098909722,1056.3380281690138,fixed_total_duration,symmetric_two_segment,True,8.326672684688674e-17,chi_plus_chiprime,2,strict,0.0,,1.0,0.9999999999999998,screen,0.8645717606844978,0.7730510063141568,0.8546673722266984,0.5239647975765656,0.8183342152833731,0.05050287518906198,0.8705182463622165,0.909198513524234,0.8192259040620822,0.8645717606844978,0.7730510063141568,0.8198343779519217,smooth_x,1056.3380281690138
1056.3380281690138,chi_plus_chiprime_smooth_x_na2_chiT3p0,3.0,no_useful_control,0,0.9195577681684539,0.8466898594094839,0.9136784011466034,0.3996068936626397,0.8920980014332541,0.02294098920091281,0.6520819219285069,0.9463412725019208,0.8926910229511889,0.919557761008629,0.8466898654938397,0.8928498134308305,1056.3380281690138,fixed_total_duration,complex_envelope,True,0.0,chi_plus_chiprime,2,strict,0.0,,1.0000000000000002,1.0,screen,0.9194714903904524,0.8466307439892443,0.9133314994892505,0.4320462980152204,0.891664374361563,0.03658668254169751,0.6519851097606264,0.9461754063062118,0.8924995989306256,0.9194714903904524,0.8466307439892442,0.8928875753869283,smooth_x,1056.3380281690138
