time_ns,source_probability,intermediate_probability,target_probability,leakage_probability,reduced_target_probability
0.0,1.0,0.0,0.0,0.0,7.703719777548947e-34
0.25,0.999960480760349,3.951884920623679e-05,3.904439903587626e-10,7.264620213359801e-16,3.8963123675792367e-10
0.5,0.9998420448708998,0.00015794889126148325,6.2377657657688525e-09,7.296889953687984e-14,6.233853679767007e-09
0.7500000000000001,0.9996446709668462,0.00035529746352310973,3.1568799677808035e-08,8.310408172506886e-13,3.155680781304971e-08
1.0,0.9993684253688611,0.0006314748811704395,9.974530098826129e-08,4.66751476962476e-12,9.972590934121324e-08
1.25,0.9990133538456946,0.000986402677584356,2.43458919153102e-07,1.7801928159843872e-11,2.4344262367849303e-07
1.5000000000000002,0.9985795297767684,0.0014199654607949218,5.047092923574868e-07,5.3144272098720046e-11,5.047295545165869e-07
1.7500000000000002,0.9980670380860873,0.0019320269956947208,9.347842394033104e-07,1.339785544818684e-10,9.349138507532732e-07
2.0,0.9974759773775937,0.0025224280922178204,1.5942317314836047e-06,2.9845694834267383e-10,1.594606937283671e-06
2.2500000000000004,0.9968064684725538,0.0031909780956748566,2.552826873988542e-06,6.048973243622886e-10,2.553680576377476e-06
2.5,0.9960586384405095,0.003937470883802296,3.889537790945803e-06,1.1378972994528452e-09,3.891239267579707e-06
2.7500000000000004,0.9952326371978919,0.004761668304066347,5.69248280531805e-06,2.0152364344185728e-09,5.695588995289623e-06
3.0000000000000004,0.9943286249472022,0.005663312777036859,8.058880188387836e-06,3.395572553676078e-09,8.064202334381355e-06
3.25,0.9933467890127815,0.006642110491674719,1.1095008584719976e-05,5.486959055307875e-09,1.1103679925442539e-05
3.5000000000000004,0.9922873109268754,0.007697764379990091,1.4916137056763592e-05,8.55607775790224e-09,1.4929708332405001e-05
3.7500000000000004,0.9911504045345372,0.008829936053051442,1.9646474077291615e-05,1.2938334089467697e-08,1.9667014296550885e-05
4.0,0.9899362943651381,0.01003826749137282,2.541909484167078e-05,1.904864742918494e-08,2.5449315402062455e-05
4.25,0.9886452193417745,0.011322377390185623,3.2375875002022865e-05,2.7393037836832964e-08,3.241926716949203e-05
4.500000000000001,0.9872774268754598,0.012681867132415823,4.0667411158104405e-05,3.8580966243803745e-08,4.072840659468759e-05
4.75,0.9858331938937333,0.014116299808175303,5.0452959755086146e-05,5.333833635998744e-08,5.0537092151926e-05
5.0,0.9843128039713297,0.01562522317593978,6.190033134189304e-05,7.252138862898954e-08,6.201444028114031e-05
5.250000000000001,0.9827165550408691,0.01720816201858696,7.518580934877683e-05,9.713119518475744e-08,7.533825838033545e-05
5.500000000000001,0.9810447609908947,0.018864616630558544,9.049404966429669e-05,1.283288824999244e-07,9.069497432540864e-05
5.75,0.9792977495361128,0.020594065022832102,0.00010801798948398928,1.6745157109228706e-07,0.00010827956254078235
6.000000000000001,0.9774758622144956,0.022395963006233057,0.00012795875026816255,2.1602900321924558e-07,0.00012829546664537445
6.250000000000001,0.975579447330894,0.024269751345764874,0.00015052552241286423,2.758009282941931e-07,0.00015095451869958507
6.5,0.9736088888975007,0.026214826882349725,0.00017593548555767363,3.487345918556917e-07,0.00017647685508010482
6.75,0.9715645707611661,0.028230578544039226,0.00020441365086029434,4.370439343887294e-07,0.00020509082901048545
