time_ns,source_probability,target_probability,leakage_probability
12.75,0.9997240023450028,0.0002759976549974302,0.0
13.0,0.9997109974723399,0.00028900252766004295,2.200930410145574e-17
13.250000000000002,0.9996976041885568,0.0003023958114431752,2.6075062248276382e-17
13.5,0.9996838159461191,0.00031618405388082174,7.513521055324546e-17
13.75,0.9996696263676988,0.00033037363230102563,1.2517114081345149e-16
14.000000000000002,0.9996550287622622,0.00034497123773771007,9.107298248878237e-17
14.25,0.9996400165757516,0.00035998342424862107,0.0
14.5,0.9996245829886823,0.0003754170113179913,0.0
14.750000000000002,0.9996087212394477,0.00039127876055240627,0.0
15.000000000000002,0.9995924243964274,0.000407575603573066,0.0
15.250000000000002,0.9995756854884972,0.00042431451150305786,0.0
15.5,0.9995584974577902,0.0004415025422098538,0.0
15.750000000000002,0.9995408531222895,0.00045914687771063514,0.0
16.0,0.999522745315051,0.0004772546849489864,0.0
16.25,0.999504166609254,0.0004958333907456739,3.183217578417441e-16
16.500000000000004,0.9994851097462992,0.0005148902537006703,1.0234868508263162e-16
16.75,0.9994655670548369,0.0005344329451631917,0.0
17.0,0.9994455311660493,0.0005544688339505699,1.465841337200402e-16
17.250000000000004,0.9994249941665126,0.0005750058334871335,2.1846673775582914e-16
17.5,0.9994039485923972,0.000596051407602739,3.220080452281948e-17
17.75,0.9993823862557843,0.0006176137442159035,0.0
18.000000000000004,0.9993602996111753,0.0006397003888248818,0.0
18.25,0.9993376802046018,0.0006623197953979662,2.478486166301863e-16
18.5,0.9993145203793071,0.0006854796206927823,9.248244531301353e-17
18.750000000000004,0.9992908114287677,0.0007091885712319648,2.9067460244336374e-16
19.0,0.999266545590426,0.0007334544095740111,0.0
19.25,0.9992417138828064,0.0007582861171935734,6.722053469410127e-17
19.500000000000004,0.9992163084374404,0.0007836915625600198,0.0
19.75,0.9991903200248997,0.0008096799751002002,8.565197162635485e-17
20.0,0.9991637406188735,0.0008362593811264332,9.194034422677078e-17
20.250000000000004,0.9991365607787693,0.0008634392212305788,8.749511531958021e-17
20.5,0.9991087723026818,0.0008912276973182827,0.0
20.75,0.999080365536469,0.0009196344635311985,0.0
21.000000000000004,0.9990513320840061,0.0009486679159940031,0.0
21.25,0.9990216621204644,0.0009783378795356235,0.0
21.5,0.9989913469979335,0.0010086530020664306,1.0907073855204175e-16
21.750000000000004,0.9989603767526876,0.0010396232473123433,9.454242944073599e-17
22.000000000000004,0.9989287424792168,0.0010712575207831084,7.806255641895632e-17
22.25,0.9988964340583026,0.001103565941697353,6.7220534694101275e-18
22.500000000000004,0.9988634423202122,0.0011365576797874929,3.2677853478713104e-16
22.750000000000004,0.9988297570268464,0.0011702429731537999,0.0
23.0,0.9987953686829948,0.001204631317005332,0.0
23.250000000000004,0.9987602669702444,0.0012397330297556665,0.0
23.500000000000004,0.9987244420599009,0.0012755579400993262,0.0
23.75,0.9986878835366195,0.0013121164633804114,6.353424730765056e-17
24.000000000000004,0.9986505812308399,0.0013494187691602078,0.0
24.250000000000004,0.9986125246701141,0.001387475329885913,1.0191500421363742e-17
24.5,0.9985737032789374,0.0014262967210629412,0.0
24.75,0.9985341065674374,0.0014658934325623772,2.710505431213761e-16
25.000000000000004,0.9984937235497503,0.0015062764502500017,0.0
25.25,0.9984525436953221,0.0015474563046774352,4.614364446098307e-16
25.5,0.9984105556071954,0.0015894443928049415,0.0
25.750000000000004,0.9983677487490553,0.0016322512509443089,3.7404974950749903e-16
26.0,0.9983241112529947,0.0016758887470054258,0.0
26.25,0.9982796326077052,0.001720367392294708,4.466912950640278e-17
26.500000000000004,0.9982343004846832,0.001765699515316911,0.0
26.75,0.9981881043554954,0.001811895644504856,0.0
27.0,0.998141031450327,0.0018589685496727697,2.7603787311480943e-16
27.250000000000004,0.9980930712391686,0.0019069287608313302,9.75781955236954e-17
27.5,0.9980442104720537,0.001955789527946215,6.852157730108388e-17
27.75,0.9979944386220875,0.0020055613779122626,2.6107588313450947e-16
28.000000000000004,0.9979437420029917,0.0020562579970082764,0.0
28.25,0.9978921100097972,0.002107889990202409,4.2891037943526555e-16
28.5,0.9978395285810006,0.002160471418999271,1.726049858596923e-16
28.750000000000004,0.997785987006388,0.0022140129936121513,0.0
29.0,0.9977314708565583,0.002268529143441928,0.0
29.25,0.9976759692676853,0.0023240307323149642,0.0
29.500000000000004,0.9976194675461612,0.002380532453838846,0.0
29.75,0.9975619545261094,0.002438045473890633,0.0
30.000000000000004,0.9975034153616755,0.0024965846383246558,0.0
30.250000000000004,0.997443838545285,0.002556161454715223,0.0
30.500000000000004,0.9973832090758358,0.0026167909241645326,0.0
30.75,0.9973215150778798,0.0026784849221205796,0.0
31.0,0.9972587414661355,0.00274125853386421,3.222248856626919e-16
31.250000000000004,0.997194875891825,0.002805124108175339,0.0
31.500000000000004,0.9971299032599791,0.002870096740021023,0.0
31.750000000000004,0.9970638107238166,0.0029361892761837374,0.0
32.0,0.9969965831703045,0.0030034168296957198,0.0
32.25,0.9969282072297818,0.003071792770218291,0.0
32.5,0.996858667848753,0.0031413321512469483,6.331740687315346e-17
32.75,0.9967879510229434,0.0032120489770563706,2.5457067009959644e-16
33.00000000000001,0.9967160418357505,0.003283958164249621,0.0
33.25,0.9966429256267926,0.003357074373207108,3.170207152347615e-16
33.5,0.9965685876009268,0.0034314123990732783,0.0
33.75,0.996493012425017,0.0035069875749830547,0.0
34.0,0.996416185495788,0.0035838145042119992,0.0
34.25,0.9963380907045244,0.003661909295475467,1.4007892068512717e-16
34.50000000000001,0.9962587137033716,0.0037412862966281954,2.0339632755828063e-16
34.75,0.996178037608075,0.0038219623919250752,0.0
35.0,0.9960960482837377,0.003903951716262272,7.19910242530375e-17
35.25,0.9960127280839729,0.003987271916027462,0.0
35.5,0.9959280631263828,0.004071936873617463,0.0
35.75,0.995842034934334,0.004157965065666149,0.0
36.00000000000001,0.9957546298998047,0.004245370100195447,0.0
36.25000000000001,0.9956658287676352,0.00433417123236484,0.0
36.5,0.9955756181023309,0.004424381897669254,0.0
36.75,0.9954839779485419,0.004516022051458305,0.0
37.0,0.9953908950145564,0.004609104985443821,0.0
37.25,0.9952963486516868,0.0047036513483134645,0.0
37.50000000000001,0.9952003256491998,0.004799674350800298,0.0
37.75000000000001,0.9951028048144576,0.004897195185542314,1.214306433183765e-16
38.0,0.9950037728075224,0.004996227192477877,0.0
38.25,0.9949032080873664,0.005096791912633688,0.0
38.5,0.9948010970298512,0.005198902970148839,0.0
38.75,0.9946974178612038,0.005302582138796205,0.0
39.00000000000001,0.9945921565280875,0.005407843471912773,0.0
39.25000000000001,0.9944852912227514,0.005514708777248709,0.0
39.5,0.9943768072713101,0.005623192728689767,1.734723475976807e-16
39.75,0.9942666829564991,0.0057333170435007776,1.0755285551056204e-16
40.0,0.9941549029253113,0.005845097074688738,0.0
40.25,0.994041445570095,0.005958554429905152,0.0
40.50000000000001,0.9939262947976032,0.006073705202396796,1.0408340855860843e-17
40.75000000000001,0.993809429245853,0.006190570754147225,0.0
41.0,0.9936908319033648,0.0063091680966352835,0.0
41.25,0.9935704817904977,0.006429518209502032,2.949029909160572e-16
41.5,0.9934483609177477,0.006551639082252268,4.597017211338539e-17
41.75,0.993324448703873,0.006675551296126802,1.5612511283791264e-16
42.00000000000001,0.9931987261263074,0.006801273873692591,0.0
42.25000000000001,0.993071173131647,0.006928826868352941,1.1449174941446927e-16
42.5,0.9929417694967848,0.007058230503215422,0.0
42.75,0.9928104958162438,0.007189504183756417,0.0
43.0,0.9926773306326095,0.00732266936739027,1.8561541192951836e-16
43.25,0.9925422551714556,0.007457744828544395,4.85722573273506e-17
43.50000000000001,0.9924052467247979,0.00759475327520205,4.336808689942018e-17
43.75000000000001,0.9922662872364966,0.007733712763503184,2.47198095326695e-16
44.00000000000001,0.9921253526297954,0.00787464737020453,7.112366251504909e-17
44.25,0.991982425628608,0.008017574371392009,0.0
44.5,0.9918374808245897,0.008162519175410325,6.938893903907228e-18
44.75,0.9916905016237804,0.008309498376219403,2.3418766925686896e-16
45.00000000000001,0.9915414613606064,0.008458538639393744,0.0
45.25000000000001,0.9913903441125712,0.008609655887428593,1.97758476261356e-16
45.50000000000001,0.9912371219478225,0.008762878052177384,7.45931094670027e-17
45.75,0.9910817795549477,0.008918220445052506,0.0
46.0,0.9909242879119432,0.009075712088056818,0.0
46.25,0.9907646320672945,0.009235367932705574,0.0
46.50000000000001,0.9906027821508925,0.00939721784910784,0.0
46.75000000000001,0.9904387233804848,0.009561276619515247,0.0
47.00000000000001,0.9902724252253662,0.009727574774633757,6.071532165918825e-17
47.25,0.990103872797558,0.009896127202441745,2.949029909160572e-16
47.5,0.9899330353053776,0.010066964694622562,0.0
47.75,0.9897598972640254,0.010240102735974772,0.0
48.00000000000001,0.9895844280350998,0.0104155719648999,2.723515857283587e-16
48.25000000000001,0.9894066113316274,0.010593388668372852,0.0
48.50000000000001,0.9892264167791779,0.010773583220822098,1.5612511283791264e-17
48.75,0.9890438271437426,0.010956172856257712,0.0
49.0,0.9888588125346102,0.011141187465389897,0.0
49.25,0.9886713545043134,0.011328645495686438,1.3530843112619095e-16
49.5,0.9884814238691629,0.011518576130836643,4.2327252813834093e-16
49.75000000000001,0.9882890008387225,0.011710999161277422,6.938893903907228e-17
50.00000000000001,0.9880940570210135,0.011905942978986332,1.734723475976807e-16
50.25,0.987896571155294,0.012103428844706028,2.6020852139652106e-17
50.5,0.9876965158611707,0.012303484138829045,2.671474153004283e-16
50.75,0.9874938681481347,0.012506131851865634,0.0
51.0,0.9872886018566422,0.012711398143358012,0.0
51.25000000000001,0.9870806921615692,0.01291930783843065,1.1102230246251565e-16
51.50000000000001,0.9868701141760792,0.013129885823921005,0.0
51.75,0.9866568411556197,0.013343158844380247,6.245004513516506e-17
52.0,0.9864408496558842,0.013559150344115865,0.0
52.25,0.9862221108149516,0.013777889185048596,0.0
52.5,0.9860006027676113,0.013999397232389155,0.0
52.75000000000001,0.985776294517354,0.014223705482646204,0.0
53.00000000000001,0.9855491657296728,0.014450834270327347,0.0
53.25000000000001,0.9853191833038721,0.014680816696128071,0.0
53.5,0.9850863284776955,0.014913671522304347,1.474514954580286e-16
53.75,0.9848505659939121,0.01514943400608745,4.753142324176451e-16
54.0,0.9846118786368812,0.015388121363118823,2.2551405187698492e-17
54.25000000000001,0.984370229158364,0.015629770841636047,0.0
54.50000000000001,0.9841256016397796,0.01587439836022078,0.0
54.75000000000001,0.9838779570951462,0.01612204290485409,0.0
55.0,0.9836272807015092,0.01637271929849112,0.0
55.25,0.9833735319504664,0.016626468049533504,1.0061396160665481e-16
55.5,0.9831166967978544,0.01688330320214553,6.591949208711867e-17
55.75000000000001,0.9828567336972575,0.017143266302742332,2.1163626406917047e-16
56.00000000000001,0.9825936287890557,0.017406371210944325,2.42861286636753e-17
56.25000000000001,0.9823273401169343,0.017672659883065704,0.0
56.5,0.9820578533915058,0.01794214660849417,7.632783294297951e-17
56.75,0.981785126808224,0.018214873191776094,0.0
57.0,0.9815091451037238,0.01849085489627661,0.0
57.25000000000001,0.9812298672083286,0.01877013279167123,1.5959455978986625e-16
57.50000000000001,0.9809472764228537,0.01905272357714657,0.0
57.75000000000001,0.9806613327407083,0.019338667259291963,0.0
58.0,0.9803720177860512,0.019627982213948614,1.7694179454963432e-16
58.25,0.9800792928198556,0.019920707180144305,7.632783294297951e-17
58.5,0.9797831375445816,0.020216862455418396,3.122502256758253e-17
58.75000000000001,0.9794835148365953,0.02051648516340469,0.0
59.00000000000001,0.9791804020944262,0.02081959790557402,0.0
59.25000000000001,0.9788737641484482,0.021126235851551555,2.671474153004283e-16
59.5,0.9785635758654201,0.021436424134579853,5.898059818321144e-17
59.75,0.9782498042123644,0.021750195787635707,0.0
60.00000000000001,0.9779324213156444,0.022067578684355216,3.885780586188048e-16
60.25,0.9776113965769456,0.022388603423054324,5.204170427930421e-17
60.50000000000001,0.9772866990668541,0.022713300933146222,0.0
60.75,0.9769583008802801,0.023041699119719927,0.0
61.00000000000001,0.976626167900703,0.023373832099297075,0.0
61.25000000000001,0.9762902749872809,0.02370972501271913,0.0
61.5,0.9759505847610889,0.024049415238911433,0.0
61.75000000000001,0.9756070749892354,0.024392925010764264,3.5735303605122226e-16
62.0,0.975259704894164,0.024740295105836373,0.0
62.25000000000001,0.9749084552099256,0.0250915447900742,1.5959455978986625e-16
62.50000000000001,0.9745532818523581,0.025446718147642215,0.0
62.75,0.9741941683472943,0.025805831652705846,0.0
63.00000000000001,0.9738310675055252,0.026168932494474745,8.326672684688674e-17
63.25,0.973463965481025,0.02653603451897504,0.0
63.50000000000001,0.97309281218525,0.026907187814750017,0.0
63.75,0.972717596087822,0.0272824039121777,2.5326962749261384e-16
64.0,0.972338264697405,0.02766173530259473,2.393918396847994e-16
64.25000000000001,0.9719548081870487,0.028045191812951262,2.42861286636753e-17
64.5,0.9715671723430002,0.028432827656999737,1.0061396160665481e-16
64.75000000000001,0.9711753483571111,0.028824651642888912,3.122502256758253e-17
65.0,0.9707792810664013,0.029220718933598646,3.122502256758253e-17
65.25,0.9703789617607689,0.029621038239231203,0.0
65.5,0.9699743354321042,0.0300256645678957,9.367506770274758e-17
65.75,0.9695653922218833,0.030434607778116646,3.8163916471489756e-17
66.00000000000001,0.9691520783908075,0.03084792160919255,0.0
66.25,0.9687343822772092,0.03126561772279085,0.0
66.5,0.968312251885516,0.03168774811448398,6.938893903907228e-17
66.75,0.9678856732793757,0.03211432672062445,0.0
67.0,0.9674545967216718,0.03254540327832833,0.0
67.25000000000001,0.9670190054667175,0.03298099453328223,2.8449465006019636e-16
67.5,0.9665788525474078,0.03342114745259179,3.8163916471489756e-16
67.75000000000001,0.9661341179934194,0.033865882006580444,1.3877787807814457e-16
68.0,0.9656847580002078,0.03431524199979195,2.42861286636753e-16
68.25,0.9652307489705958,0.03476925102940416,4.163336342344337e-17
68.5,0.9647720507416421,0.0352279492583578,1.249000902703301e-16
68.75,0.9643086356140342,0.035691364385965915,0.0
69.00000000000001,0.9638404675035571,0.03615953249644288,0.0
69.25,0.9633675142846739,0.03663248571532622,0.0
69.5,0.9628897442358341,0.03711025576416566,2.706168622523819e-16
69.75,0.9624071205411963,0.037592879458803824,0.0
70.0,0.9619196161516924,0.03808038384830741,1.734723475976807e-16
70.25000000000001,0.9614271892886913,0.03857281071130855,1.3877787807814457e-16
70.5,0.9609298177856586,0.03907018221434135,9.020562075079397e-17
70.75000000000001,0.9604274548301996,0.03957254516980053,0.0
71.0,0.9599200831417608,0.04007991685823912,7.632783294297951e-17
71.25,0.9594076509316062,0.04059234906839366,1.5959455978986625e-16
71.5,0.9588901457501106,0.04110985424988942,2.0816681711721685e-17
71.75,0.9583675109705214,0.041632489029478345,2.3592239273284576e-16
72.00000000000001,0.9578397387374867,0.04216026126251349,0.0
72.25,0.9573067679996162,0.04269323200038368,9.71445146547012e-17
72.50000000000001,0.9567685949751826,0.04323140502481719,1.8041124150158794e-16
72.75,0.9562251548246693,0.043774845175330875,0.0
73.0,0.9556764471476075,0.044323552852392915,0.0
73.25000000000001,0.9551224041528473,0.04487759584715261,6.245004513516506e-17
73.5,0.9545630278362953,0.04543697216370456,1.1796119636642288e-16
73.75000000000001,0.953998248668599,0.04600175133140114,0.0
74.0,0.9534280696665529,0.046571930333447246,0.0
74.25,0.9528524211256653,0.04714757887433467,6.938893903907228e-17
74.5,0.9522713053616395,0.047728694638360346,1.457167719820518e-16
74.75,0.9516846541658198,0.048315345834180255,0.0
75.00000000000001,0.9510924676968522,0.04890753230314804,0.0
75.25,0.95049468057491,0.04950531942508976,1.942890293094024e-16
75.50000000000001,0.949891289879613,0.05010871012038709,0.0
75.75,0.9492822337539386,0.05071776624606145,0.0
76.0,0.9486675055254618,0.05133249447453824,6.938893903907228e-18
76.25000000000001,0.9480470475514411,0.051952952448558964,0.0
76.5,0.9474208487337051,0.05257915126629494,0.0
76.75000000000001,0.9467888563566301,0.05321114364336964,2.3592239273284576e-16
77.0,0.9461510542204168,0.05384894577958358,0.0
77.25,0.9455073952111037,0.05449260478889647,0.0
77.5,0.9448578574188452,0.05514214258115467,1.249000902703301e-16
77.75,0.9442023999386477,0.0557976000613522,6.245004513516506e-17
78.00000000000001,0.9435409945991226,0.05645900540087752,0.0
78.25,0.942873607251744,0.05712639274825588,1.5959455978986625e-16
78.50000000000001,0.9422002029959426,0.05779979700405735,0.0
78.75,0.9415207548779635,0.05847924512203652,0.0
79.0,0.9408352209227763,0.059164779077223784,0.0
79.25000000000001,0.9401435816836721,0.05985641831632803,0.0
79.5,0.9394457879067415,0.060554212093258404,1.0408340855860843e-16
79.75000000000001,0.9387418277944357,0.061258172205564156,1.3183898417423734e-16
80.0,0.93803164480972,0.0619683551902798,1.8735013540549517e-16
80.25000000000001,0.9373152347367609,0.06268476526323893,1.3877787807814457e-16
80.5,0.936592533956914,0.06340746604308606,0.0
80.75,0.9358635455544138,0.06413645444558656,0.0
81.00000000000001,0.9351281992875228,0.06487180071247726,0.0
81.25,0.9343865049432994,0.06561349505670067,0.0
81.50000000000001,0.9336383864679787,0.0663616135320216,0.0
81.75,0.9328838594091132,0.06711614059088732,0.0
82.0,0.9321228430354099,0.06787715696458992,1.5265566588595902e-16
82.25,0.9313553573749197,0.06864464262507997,3.3306690738754696e-16
82.5,0.930581318564685,0.06941868143531528,0.0
82.75000000000001,0.9298007493310615,0.07019925066893834,1.6653345369377348e-16
83.0,0.9290135647723644,0.07098643522763544,1.5265566588595902e-16
83.25000000000001,0.9282197880092031,0.07178021199079707,0.0
83.5,0.9274193355551298,0.07258066444487006,1.5265566588595902e-16
83.75,0.9266122283001474,0.0733877716998527,0.0
84.00000000000001,0.9257983865907308,0.07420161340926944,0.0
84.25,0.9249778275185839,0.07502217248141586,2.0816681711721685e-16
84.50000000000001,0.9241504765104347,0.07584952348956511,1.942890293094024e-16
84.75,0.9233163457290076,0.07668365427099266,0.0
85.0,0.9224753666683035,0.07752463333169655,0.0
85.25,0.921627545657064,0.07837245434293585,1.942890293094024e-16
85.5,0.920772821218173,0.07922717878182699,0.0
85.75000000000001,0.919911192861308,0.08008880713869236,0.0
86.0,0.9190426071822031,0.08095739281779683,6.938893903907228e-17
86.25000000000001,0.9181670559310191,0.08183294406898065,2.498001805406602e-16
86.5,0.9172844946288772,0.08271550537112304,0.0
86.75,0.9163949065481833,0.0836050934518164,2.636779683484747e-16
87.00000000000001,0.9154982568783864,0.08450174312161358,4.163336342344337e-17
87.25,0.9145945196739926,0.08540548032600769,0.0
87.50000000000001,0.9136836705556874,0.08631632944431267,0.0
87.75,0.9127656737634071,0.08723432623659302,0.0
88.00000000000001,0.9118405157835708,0.0881594842164291,6.938893903907228e-17
88.25,0.9109081508110808,0.08909184918891912,9.71445146547012e-17
88.5,0.9099685764045676,0.09003142359543248,0.0
88.75000000000001,0.9090217365531807,0.09097826344681936,0.0
89.0,0.9080676400168906,0.09193235998310956,0.0
89.25000000000001,0.9071062206987962,0.09289377930120343,3.608224830031759e-16
89.5,0.9061374981828769,0.09386250181712284,2.3592239273284576e-16
89.75,0.9051613969580147,0.09483860304198556,0.0
90.00000000000001,0.9041779466675188,0.09582205333248134,0.0
90.25,0.9031870632593313,0.09681293674066883,0.0
90.50000000000001,0.9021887854555186,0.09781121454448131,6.938893903907228e-17
90.75,0.9011830219980288,0.09881697800197091,2.914335439641036e-16
91.00000000000001,0.900169818975333,0.09983018102466681,1.942890293094024e-16
91.25,0.8991490800445543,0.10085091995544593,0.0
91.5,0.8981208563543345,0.10187914364566535,1.8041124150158794e-16
91.75000000000001,0.8970850489776854,0.10291495102231463,0.0
92.0,0.89604171141519,0.10395828858480995,9.71445146547012e-17
92.25000000000001,0.8949907453497059,0.10500925465029406,2.7755575615628914e-17
92.5,0.8939322028502775,0.10606779714972243,4.163336342344337e-17
92.75,0.8928659899409076,0.10713401005909225,1.5265566588595902e-16
93.00000000000001,0.891792154208729,0.10820784579127096,0.0
93.25,0.8907106085097389,0.10928939149026089,1.8041124150158794e-16
93.50000000000001,0.8896213943792146,0.11037860562078532,6.938893903907228e-17
93.75,0.8885244327229581,0.11147556727704212,0.0
94.00000000000001,0.8874197575899924,0.1125802424100075,1.3877787807814457e-16
94.25,0.8863072995106169,0.11369270048938283,2.3592239273284576e-16
94.5,0.885187083633105,0.11481291636689496,0.0
94.75000000000001,0.8840590513167458,0.11594094868325452,0.0
95.0,0.8829232178022679,0.11707678219773228,0.0
95.25000000000001,0.8817795363841674,0.11822046361583263,0.0
95.5,0.8806280111515999,0.11937198884839985,2.0816681711721685e-16
95.75,0.8794686086774934,0.1205313913225064,1.6653345369377348e-16
96.00000000000001,0.8783013207888642,0.12169867921113565,9.71445146547012e-17
96.25,0.8771261281478886,0.12287387185211147,0.0
96.50000000000001,0.87594300978606,0.12405699021394029,0.0
96.75,0.8747519610331967,0.12524803896680353,0.0
97.00000000000001,0.8735529474524819,0.12644705254751804,5.551115123125783e-17
97.25,0.8723459797523051,0.12765402024769454,3.608224830031759e-16
97.5,0.871131009643559,0.12886899035644075,1.942890293094024e-16
97.75000000000001,0.8699080631840739,0.1300919368159263,0.0
98.0,0.8686770786418905,0.1313229213581097,0.0
98.25000000000001,0.8674380969824711,0.13256190301752885,5.551115123125783e-17
98.5,0.8661910434443644,0.13380895655563582,0.0
98.75000000000001,0.8649359734403252,0.1350640265596749,0.0
99.0,0.8636728000862921,0.1363271999137078,8.326672684688674e-17
99.25,0.8624015917822839,0.137598408217716,8.326672684688674e-17
99.50000000000001,0.8611222514908149,0.1388777485091851,0.0
99.75,0.8598348584943828,0.14016514150561732,0.0
100.00000000000001,0.8585393077698721,0.14146069223012786,5.551115123125783e-17
100.25,0.8572356871552871,0.14276431284471258,3.3306690738754696e-16
100.5,0.8559238865630874,0.14407611343691237,2.498001805406602e-16
100.75000000000001,0.8546039987429593,0.1453960012570406,5.551115123125783e-17
101.0,0.8532759128535324,0.14672408714646745,1.1102230246251565e-16
101.25000000000001,0.8519397219776695,0.14806027802233035,1.1102230246251565e-16
101.5,0.8505953190217947,0.14940468097820542,0.0
101.75000000000001,0.8492427927565218,0.15075720724347796,2.220446049250313e-16
102.0,0.8478820441640557,0.15211795583594437,0.0
102.25,0.8465131547351901,0.15348684526481007,0.0
102.50000000000001,0.8451360359468177,0.15486396405318234,0.0
102.75,0.8437507598940452,0.15624924010595456,1.942890293094024e-16
103.00000000000001,0.8423572501101199,0.1576427498898804,0.0
103.25,0.8409555679964247,0.15904443200357546,0.0
103.5,0.8395456506335165,0.16045434936648334,1.6653345369377348e-16
103.75000000000001,0.8381275469096898,0.16187245309031023,0.0
104.0,0.8367012094639948,0.16329879053600518,0.0
104.25000000000001,0.8352666729624547,0.16473332703754526,2.7755575615628914e-17
104.5,0.8338239068400332,0.16617609315996681,2.7755575615628914e-17
104.75000000000001,0.832372930654616,0.16762706934538385,1.1102230246251565e-16
105.0,0.8309137316552536,0.1690862683447462,1.942890293094024e-16
105.25,0.8294463129883667,0.17055368701163326,5.551115123125783e-17
105.50000000000001,0.8279706811457708,0.17202931885422923,0.0
105.75,0.8264868218381768,0.1735131781618233,0.0
106.00000000000001,0.8249947612251078,0.17500523877489207,8.326672684688674e-17
106.25,0.8234944676198594,0.17650553238014077,0.0
106.50000000000001,0.8219859868590651,0.1780140131409352,0.0
106.75000000000001,0.8204692696318466,0.17953073036815342,0.0
107.0,0.8189443817112162,0.18105561828878383,0.0
107.25000000000001,0.8174112564367314,0.18258874356326865,0.0
107.5,0.8158699784883198,0.18413002151168037,0.0
107.75000000000001,0.8143204654874541,0.18567953451254612,0.0
108.0,0.8127628193251869,0.18723718067481318,0.0
108.25,0.8111969434784525,0.18880305652154752,0.0
108.50000000000001,0.809622955386843,0.19037704461315647,4.996003610813204e-16
108.75,0.8080407467377528,0.19195925326224733,0.0
109.00000000000001,0.8064504472238672,0.19354955277613287,0.0
109.25,0.8048519408085439,0.19514805919145614,0.0
109.50000000000001,0.8032453651660592,0.19675463483394123,0.0
109.75000000000001,0.8016306008095611,0.1983693991904389,5.551115123125783e-17
110.0,0.8000077888799232,0.19999221112007706,0.0
110.25000000000001,0.7983768118337158,0.20162318816628405,1.6653345369377348e-16
110.5,0.7967378076052565,0.20326219239474377,0.0
