time_ns,source_probability,intermediate_probability,target_probability,leakage_probability,reduced_target_probability
0.0,1.0,0.0,0.0,0.0,6.099169245327161e-32
0.25,0.9999605001143925,3.9499495500777205e-05,3.901067455856367e-10,0.0,3.8960987334441953e-10
0.5,0.9998421169141507,0.00015787685091163007,6.234937384127939e-09,2.8324173530279393e-16,6.2324865704454335e-09
0.7500000000000001,0.999644963058715,0.00035500539195673235,3.1549328448211096e-08,0.0,3.1541238426022984e-08
1.0,0.9993692900566806,0.0006306102886436274,9.965467572809713e-08,1.8609088858050364e-17,9.963845267489558e-08
1.25,0.9990154165994313,0.000984340265273945,2.4313529489743116e-07,0.0,2.4310911260220296e-07
1.5000000000000002,0.9985837651191268,0.0014157311098032894,5.037710700164688e-07,0.0,5.03734095732625e-07
1.7500000000000002,0.9980748443179709,0.0019242232330168346,9.324490123431438e-07,0.0,9.324048670195529e-07
2.0,0.997489257628185,0.002509153307551852,1.5890642630148424e-06,1.6649660776056792e-16,1.5890195132492391e-06
2.2500000000000004,0.9968276983505736,0.0031697592553237013,2.5423941026537743e-06,3.498584885339162e-17,2.542360296896751e-06
2.5,0.9960909492461404,0.003905180795123469,3.869958736125458e-06,1.6328254124221148e-17,3.869952939411942e-06
2.7500000000000004,0.9952798822023649,0.004714459935255329,5.657862379970799e-06,0.0,5.657907875321434e-06
3.0000000000000004,0.9943954572018394,0.005596542181565993,8.000616594415584e-06,1.7510034492230347e-16,8.00074374956849e-06
3.25,0.9934387209638799,0.006550278090112774,1.1000946007435585e-05,0.0,1.1001193461099757e-05
3.5000000000000004,0.9924108053705853,0.007574425052233199,1.47695771814541e-05,0.0,1.4769993085848087e-05
3.7500000000000004,0.991312925939243,0.008667649049738501,1.9425011018608536e-05,0.0,1.942565404183808e-05
4.0,0.9901463804457893,0.009828526275299215,2.5093278911720287e-05,0.0,2.5094218888178572e-05
4.25,0.9889125475974926,0.011055544719750404,3.190768275669994e-05,3.101292551759005e-16,3.190900117810333e-05
4.500000000000001,0.9876128848296593,0.012347106650636354,4.000851970451934e-05,0.0,4.001030981396576e-05
4.75,0.9862489217490887,0.013701535456112092,4.954279479942683e-05,0.0,4.95451583791279e-05
5.0,0.9848222840922144,0.015117052012827552,6.066389495815727e-05,0.0,6.0666959947963836e-05
5.250000000000001,0.9833346459794554,0.016591822713236736,7.353130730762337e-05,2.276146935861756e-16,7.353520790070465e-05
5.500000000000001,0.9817877582056095,0.018123931528221608,8.831026616887771e-05,2.981555974335137e-17,8.831514329445613e-05
5.75,0.9801834607860496,0.019711367832762883,0.00010517138118746004,9.135758555905982e-17,0.00010517740936560806
6.000000000000001,0.9785236303355228,0.02135207932122748,0.00012429034324928993,4.1909834977427174e-16,0.0001242976937615952
6.250000000000001,0.9768102409213365,0.02304391160404729,0.00014584747461634511,0.0,0.0001458563591220185
6.5,0.9750452924846608,0.02478468007332974,0.00017002744200923325,2.614011437862551e-16,0.00017003806264999464
6.75,0.9732308739165892,0.026572107306659494,0.0001970187767510666,1.9412639898352957e-16,0.00019703136533457397
7.000000000000001,0.9713691399627822,0.028403846559206122,0.00022701347801191863,0.0,0.00022702833150391177
7.25,0.9694622517749794,0.030277541464338666,0.0002602067606822572,0.0,0.0002602241194067187
7.500000000000001,0.9675124836222561,0.032190720011912984,0.00029679636583105224,0.0,0.00029681656353616384
7.75,0.9655220902561664,0.034140927315170246,0.0003369824286633308,2.7647155398380363e-18,0.000337005749425948
8.0,0.9634934487554431,0.03612558449547754,0.00038096674907942045,0.0,0.0003809935816627427
8.250000000000002,0.9614289023159539,0.03814214499808271,0.00042895268596348265,0.0,0.00042898334587223674
8.5,0.95933090726974,0.040187948389145176,0.0004811443411145569,2.489870289112961e-16,0.00048117926544822274
8.75,0.9572018957904022,0.042260357697931045,0.0005377465116667491,4.87890977618477e-17,0.0005377860538047401
9.000000000000002,0.9550443896242176,0.04435664655493655,0.000598963820846145,0.0,0.0005990084629409265
9.25,0.9528608898861218,0.04647410942502759,0.0006650006888506053,0.0,0.000665050829116478
9.5,0.9506539758262502,0.04860996372918375,0.0007360604445659182,1.1525069093520912e-16,0.0007361166164424698
9.750000000000002,0.9484262046445504,0.05076145003991123,0.0008123453155383953,0.0,0.000812407959198254
10.0,0.9461801978325466,0.052925746664452114,0.0008940555030015818,0.0,0.0008941252036891346
10.25,0.9439185615190437,0.055100049270801796,0.0009813892101546997,0.0,0.0009814664504630335
10.500000000000002,0.9416439368215884,0.057281521415225835,0.0010745417631858453,0.0,0.0010746270977057496
10.75,0.9393589965796781,0.059467298065963195,0.0011737053543586524,1.214306433183765e-17,0.0011737993866350722
11.000000000000002,0.9370663809209459,0.06165455048403636,0.0012790685950180695,0.0,0.001279171949713005
11.250000000000002,0.9347687540320164,0.0638404299415415,0.0013908160264420463,2.7538735181131813e-17,0.0013909293624932678
11.5,0.932468783303585,0.06602208900103636,0.0015091276953789073,0.0,0.001509251699917481
11.750000000000002,0.9301691356579846,0.0681966856333842,0.0016341787086309996,1.5417354892743873e-16,0.001634314097868812
12.000000000000002,0.9278724739399425,0.07036138725846962,0.0017661388015878738,0.0,0.0017662863207855656
12.25,0.9255814537660477,0.07251337432004355,0.0019051719139088472,0.0,0.0019053323361297022
