mode,n,source_state,target_state,exact_lab_frequency_GHz,exact_rotating_frequency_MHz,analytic_rotating_frequency_MHz,rotating_frequency_difference_kHz,matrix_element,expected_sqrt_n,nearest_same_mode_spacing_MHz,expected_pi_time_ns_at_8MHz
storage,1,"|f,0,0>","|g,0,1>",6.804115034,-255.669695,-255.669695,0.0,1.0,1.0,5.680842,31.25
storage,2,"|f,0,1>","|g,0,2>",6.798434192,-261.350537,-261.350537,0.0,1.414214,1.414214,5.680842,22.097087
storage,3,"|f,0,2>","|g,0,3>",6.79275335,-267.031379,-267.031379,0.0,1.732051,1.732051,5.680842,18.042196
readout,1,"|f,0,0>","|g,1,0>",3.448825278,-255.669695,-255.669695,0.0,1.0,1.0,6.0,31.25
readout,2,"|f,1,0>","|g,2,0>",3.442825278,-261.669695,-261.669695,0.0,1.414214,1.414214,6.0,22.097087
readout,3,"|f,2,0>","|g,3,0>",3.436825278,-267.669695,-267.669695,0.0,1.732051,1.732051,6.0,18.042196
