time_ns,source_probability,intermediate_probability,target_probability,leakage_probability,reduced_target_probability
0.0,1.0,0.0,0.0,0.0,6.099169245327161e-32
0.25,0.9999604949554921,3.9504654300350865e-05,3.902067497966414e-10,7.919442195842853e-16,3.8960987334441953e-10
0.5,0.9998421105278301,0.00015788323676408422,6.2353327151130855e-09,7.308158962984471e-14,6.2324865704454335e-09
0.7500000000000001,0.9996449540075416,0.00035501444187706333,3.1549750881998885e-08,8.304461976137045e-13,3.1541238426022984e-08
1.0,0.9993692801712072,0.0006306201731768354,9.965095264893823e-08,4.663329601352307e-12,9.963845267489558e-08
1.25,0.9990154070794613,0.000984349788403325,2.4311435648586946e-07,1.777884071387891e-11,2.4310911260220296e-07
1.5000000000000002,0.9985837554415277,0.0014157408063307038,5.036990954553395e-07,5.3046175761072295e-11,5.03734095732625e-07
1.7500000000000002,0.9980748374668902,0.0019242301413432464,9.322581192158145e-07,1.3364735208606248e-10,9.324048670195529e-07
2.0,0.9974892533477733,0.002509157727923964,1.5886268081066372e-06,2.9749465471203664e-10,1.5890195132492391e-06
2.2500000000000004,0.9968276965648252,0.00316976133642963,2.541496306979378e-06,6.02438218746889e-10,2.542360296896751e-06
2.5,0.9960909493375327,0.003905181269541716,3.8682607249696775e-06,1.132200587091874e-09,3.869952939411942e-06
2.7500000000000004,0.9952798885391689,0.004714454610989006,5.654846795078158e-06,2.0030469828652447e-09,5.657907875321434e-06
3.0000000000000004,0.9943954713462861,0.005596529751553071,7.995530996031657e-06,3.3711647557700675e-09,8.00074374956849e-06
3.25,0.9934387441011516,0.0065502577285081985,1.099272963103672e-05,5.4407091374482006e-09,1.1001193461099757e-05
3.5000000000000004,0.9924108384919138,0.007574396259396402,1.4756776185525435e-05,8.472504268066658e-09,1.4769993085848087e-05
3.7500000000000004,0.9913129700697147,0.008667611457448095,1.9405679483350517e-05,1.2793353804542424e-08,1.942565404183808e-05
4.0,0.9901464368343382,0.009828479495134889,2.50648645890811e-05,1.8805937801578168e-08,2.5094218888178572e-05
4.25,0.9889126125566894,0.011055493550362179,3.18668936773394e-05,2.699927109612926e-08,3.190900117810333e-05
4.500000000000001,0.9876129540932971,0.012347056753899535,3.9951193196665735e-05,3.795960671948472e-08,4.001030981396576e-05
4.75,0.9862490083366805,0.01370147557244467,4.946370905523586e-05,5.238181959555218e-08,4.95451583791279e-05
5.0,0.9848223767014198,0.015116995590376355,6.055662679844271e-05,7.108140539200286e-08,6.0666959947963836e-05
5.250000000000001,0.9833347564706878,0.01659176053205863,7.3387990883726e-05,9.500636984509966e-08,7.353520790070465e-05
5.500000000000001,0.9817878964291643,0.018123856928826673,8.81213918755247e-05,1.2525013349432392e-07,8.831514329445613e-05
5.75,0.980183621164238,0.019711290194183488,0.00010492557743978483,1.630641387655792e-07,0.00010517740936560806
6.000000000000001,0.978523822625079,0.021351993422246314,0.00012397408172024128,2.0987095446860465e-07,0.0001242976937615952
6.250000000000001,0.9768104571417564,0.02304383074357085,0.00014544483715201557,2.6727752073065544e-07,0.0001458563591220185
6.5,0.9750455432506235,0.024784599885014656,0.00016951977584460135,3.370885172059555e-07,0.00017003806264999464
6.75,0.9732311596887524,0.026572034573393355,0.00019638441805854145,4.2131979570281925e-07,0.00019703136533457397
7.000000000000001,0.9713694341110051,0.028403816238686555,0.0002262274381983458,5.222121100291184e-07,0.00022702833150391177
7.25,0.9694625530067237,0.030277564443410506,0.0002592403057814202,6.422440843918838e-07,0.0002602241194067187
7.500000000000001,0.967512784039213,0.0321908151025582,0.0002956167132908406,7.841449379205364e-07,0.00029681656353616384
7.75,0.9655224003029574,0.03414109650658051,0.0003355522805903602,9.509098716905737e-07,0.000337005749425948
8.0,0.9634937641318269,0.03612584609129128,0.0003792439671230407,1.1458097588185685e-06,0.0003809935816627427
8.250000000000002,0.9614292436344635,0.03814249423353421,0.0004268897247139504,1.3724072883671218e-06,0.00042898334587223674
8.5,0.9593312596436211,0.04018841781738461,0.00047868797165202397,1.6345673422749171e-06,0.00048117926544822274
8.75,0.9572022716121187,0.04226095477203937,0.0005348371463887291,1.936469453215142e-06,0.0005377860538047401
9.000000000000002,0.9550447732400461,0.04435740890222751,0.0005955352383282657,2.2826193981178005e-06,0.0005990084629409265
9.25,0.9528612899076371,0.046475052909426745,0.0006609793226614825,2.6778602746956384e-06,0.000665050829116478
9.5,0.9506543612575983,0.04861114630132817,0.0007313650562936445,3.1273847799044574e-06,0.0007361166164424698
9.750000000000002,0.9484265611675456,0.05076291572377476,0.0008068863668284945,3.6367418510991094e-06,0.000812407959198254
10.0,0.9461805426931362,0.05292751085455044,0.0008877346110549471,4.211841258383109e-06,0.0008941252036891346
10.25,0.9439188761839385,0.05510216616949064,0.0009740986661975854,4.858980373227857e-06,0.0009814664504630335
10.500000000000002,0.9416442444482743,0.057284006853004436,0.0010661638707224583,5.584827998779667e-06,0.0010746270977057496
10.75,0.9393592630879343,0.05947022850464921,0.0011641119553351565,6.396452081361371e-06,0.0011737993866350722
11.000000000000002,0.9370665834865025,0.061657994775745156,0.0012681204222004937,7.301315551836536e-06,0.001279171949713005
11.250000000000002,0.9347689107980853,0.06384441981674575,0.0013783621127502158,8.307272418701895e-06,0.0013909293624932678
11.5,0.9324688864744715,0.066026686146183,0.001495004784311929,9.422595033614645e-06,0.001509251699917481
11.750000000000002,0.9301691773285625,0.06820195608652334,0.0016182106256104097,1.0655959303727857e-05,0.001634314097868812
12.000000000000002,0.9278724493566548,0.07036739845844164,0.001748135736040332,1.2016448863219707e-05,0.0017662863207855656
12.25,0.9255813147253817,0.07252024153557836,0.0018849301610151064,1.351357802479203e-05,0.0019053323361297022
12.500000000000002,0.923298499630611,0.07465760640714308,0.0020287367275535874,1.5157234692380998e-05,0.002051609896496476
12.75,0.9210265458110535,0.07677680498074813,0.002179691446141714,1.6957762056683985e-05,0.002205270130141432
13.0,0.9187681367124633,0.07887501502148836,0.0023379223941836676,1.892587186470493e-05,0.002366457140689469
13.250000000000002,0.9165258220638898,0.08094955539577235,0.002503549832206374,2.1072708131501805e-05,0.0025353076167781356
13.5,0.9143022236259172,0.08299768106137191,0.002676685527384585,2.340978532632725e-05,0.002711950452373634
13.75,0.9120998617341536,0.08501675680473957,0.002857432425394538,2.5949035712313252e-05,0.002896506378482532
14.000000000000002,0.9099212454636524,0.08700416698879367,0.0030458847799496322,2.8702767604318023e-05,0.0030890876069664345
14.25,0.9077688641696898,0.08895732525666743,0.0032421269039180647,3.168366972468176e-05,0.0032897974871488474
14.5,0.9056451549317265,0.0908737063266831,0.0034462339565793916,3.4904785011031104e-05,0.003498730175885367
14.750000000000002,0.9035525608488469,0.09275078914725435,0.003658270496800377,3.8379507098333654e-05,0.003715970321748194
15.000000000000002,0.9014933937359427,0.09458619334493674,0.0038782913168324737,4.2121602288054064e-05,0.003941592763955321
15.250000000000002,0.8994700542102482,0.0963774604676542,0.004106340224616117,4.6145097481506414e-05,0.004175662246652767
15.5,0.8974847217372458,0.09812236324063832,0.004342450591758633,5.046443035724296e-05,0.004418233149135356
15.750000000000002,0.895539701473896,0.09981855973484281,0.0045866445664049914,5.5094224856140975e-05,0.004669349232567464
16.0,0.8936371069082532,0.10146391049606601,0.004838933130575876,6.0049465104958406e-05,0.004929043403740221
16.25,0.891779121817995,0.10305621700882299,0.005099315872459852,6.534530072214561e-05,0.0051973374963760225
16.500000000000004,0.8899677786318317,0.10459344366340373,0.005367780530743084,7.099717402144629e-05,0.005474242070464113
16.75,0.8882050664580752,0.10607360915355102,0.005644303642490128,7.702074588367743e-05,0.005759756230083611
17.0,0.8864929315568971,0.10749478744132357,0.005928849158063574,8.343184371573283e-05,0.006053867460141836
17.250000000000004,0.8848332293925072,0.10885515429905951,0.006221369866804302,9.024644162899682e-05,0.006356551482426628
17.5,0.8832278001540032,0.11015291350441925,0.006521805700830888,9.748064074671312e-05,0.006667772131341358
17.75,0.8816783243359912,0.11138643982119491,0.006830085136385014,0.0001051507064288304,0.006987481249660626
