time_ns,source_probability,intermediate_probability,target_probability,leakage_probability,reduced_target_probability
14.5,0.9056454313296048,0.0908691058190926,0.0034592247745799773,2.623807672257365e-05,0.003498730175885367
14.750000000000002,0.9035528905658312,0.09274570854389623,0.0036725485389036525,2.885235136890511e-05,0.003715970321748194
15.000000000000002,0.901493812278264,0.0945805648736735,0.0038939547492062854,3.166809885624122e-05,0.003941592763955321
15.250000000000002,0.8994705206453452,0.09637129089645387,0.0041234924993178304,3.469595888313994e-05,0.004175662246652767
15.5,0.8974852890373619,0.09811556418801219,0.004361199970205114,3.7946804420783964e-05,0.004418233149135356
15.750000000000002,0.8955403194236518,0.0998111438424244,0.0046071049691381654,4.143176478568159e-05,0.004669349232567464
16.0,0.8936378291433082,0.1014557852267519,0.0048612234913288,4.5162138611049354e-05,0.004929043403740221
16.25,0.8917798969163746,0.10304739275667416,0.005123560884762972,4.914944218826871e-05,0.0051973374963760225
16.500000000000004,0.8899686175650872,0.10458386683252079,0.005394110236121537,5.3405366270515946e-05,0.005474242070464113
16.75,0.8882059613137635,0.1060632431897802,0.005672853722183731,5.7941774272558984e-05,0.005759756230083611
17.0,0.8864939096448956,0.10748355870825972,0.0059597609983774655,6.27706484672072e-05,0.006053867460141836
17.250000000000004,0.8848342747612323,0.10884303072199153,0.006254790353646774,6.790416312936563e-05,0.006356551482426628
17.5,0.8832289321938293,0.11013982567201738,0.006557887628121814,7.33545060315503e-05,0.006667772131341358
17.75,0.8816795331137995,0.11137234589663614,0.006868986921632077,7.91340679322447e-05,0.006987481249660626
18.000000000000004,0.880187828151711,0.11253890675861242,0.007188009921686465,8.525516799007954e-05,0.007315618604613739
18.25,0.8787553141399873,0.11363808916227028,0.007514866375274974,9.173032246743897e-05,0.007652111824570616
18.5,0.8773836021060444,0.11466837229732321,0.007849453710290178,9.85718863422292e-05,0.007996876356572898
18.750000000000004,0.8760740238098842,0.11562852654158297,0.008191657226929584,0.0001057924216032527,0.008349815444919837
19.0,0.8748280166126595,0.11651722894491688,0.008541350181360473,0.00011340426106312522,0.008710820130985222
19.25,0.8736467844148846,0.11733340214063312,0.008898393604358974,0.00012141984012327064,0.009079769274407918
19.500000000000004,0.8725315652059935,0.11807594665584316,0.009262636752556043,0.00012985138560728943,0.009456529595764497
19.75,0.8714834691149527,0.11874390291768988,0.00963391690776284,0.0001387110595946102,0.009840955740797876
20.0,0.8705035570289112,0.11933637262795638,0.010012059525395316,0.00014801081773706086,0.01023289036624145
20.250000000000004,0.8695926804096596,0.11985267865803577,0.010396878342381049,0.0001577625899235359,0.010632164247243262
20.5,0.8687517701616113,0.12029207487500591,0.01078817693651989,0.00016797802686288263,0.011038596406359735
20.75,0.8679815277701652,0.12065405765404806,0.011185745913540816,0.00017866866224588301,0.01145199426405352
21.000000000000004,0.8672826475118899,0.12093814166955832,0.011589365233143209,0.00018984558540858544,0.01187215381059504
21.25,0.8666557371413711,0.12114393778317815,0.01199880546166749,0.00020151961378323674,0.012298859799231725
21.5,0.866101253861381,0.12127121999071729,0.012413824790465315,0.00021370135743636193,0.012731885960454768
21.750000000000004,0.8656196096380734,0.1213198165692076,0.012834172711325104,0.00022640108139391699,0.013170995237157602
22.000000000000004,0.8652111047677958,0.12128967916084503,0.013259587458981915,0.00023962861237722052,0.013615940040445942
22.25,0.8648759519583064,0.12118085561270892,0.013689799050298131,0.00025339337868659877,0.014066462525825028
22.500000000000004,0.8646142649582408,0.12099350389793488,0.014124526727378097,0.0002677044164462357,0.01452229488945508
22.750000000000004,0.8644260849140125,0.12072786233059189,0.014563482604199578,0.0002825701511960134,0.014983159684132386
23.0,0.8643113418134183,0.12038429103952963,0.01500636851066766,0.0002979986363844181,0.015448770154620381
23.250000000000004,0.8642698535276017,0.11996327014976436,0.015452879060279832,0.00031399726235414177,0.01591883059192126
23.500000000000004,0.8643013855437794,0.11946533999765964,0.015902701409550923,0.00033057304900999465,0.016393036706047272
23.75,0.8644056325686649,0.11889111962509057,0.01635551564882613,0.00034773215741843236,0.01687107601681801
24.000000000000004,0.8645821235850193,0.11824140183112535,0.01681099419537625,0.0003654803884791148,0.017352628262179388
24.250000000000004,0.8648303521751516,0.11751702163116358,0.01726880357708946,0.00038382261659537786,0.01783736582350872
24.5,0.8651497061685138,0.11671892585349462,0.017728604740783808,0.0004027632372077365,0.018324954167341114
24.75,0.8655394658289963,0.1158481758385765,0.01819005252455214,0.000422305807875039,0.018815052302922426
25.000000000000004,0.865998864101609,0.11490588470665948,0.018652798042200245,0.00044245314953129597,0.01930731325496613
25.25,0.8665269904138734,0.11389331542227368,0.019116486770664364,0.00046320739318857565,0.019801384550963738
25.5,0.8671229162165408,0.11281175210570156,0.01958076199744362,0.0004845696803140141,0.020296908722371717
25.750000000000004,0.8677855450338419,0.11166265239980798,0.02004526195673516,0.0005065406096149937,0.020793523818971957
26.0,0.868513793071772,0.11044746303487463,0.020509624363727674,0.0005291195296256886,0.021290863935678566
26.25,0.8693063846113489,0.10916782749700057,0.02097348247521165,0.0005523054164388724,0.021788559751039153
26.500000000000004,0.8701620830771319,0.10782535053408174,0.021436470668660532,0.0005760957201257876,0.022286239076657183
26.75,0.8710794436304099,0.10642184904602371,0.021898219618577283,0.0006004877049891055,0.022783527416739065
27.0,0.872057079485427,0.10495908102505619,0.022358362655330477,0.0006254768341863448,0.023280048536950485
27.250000000000004,0.8730933870404258,0.10343902406043037,0.022816530324623056,0.000651058574520743,0.023775425041745984
27.5,0.8741868333261175,0.10186358308687787,0.023272357258465028,0.000677226328539636,0.02426927895931842
27.75,0.8753356668716255,0.10023488306216832,0.023725476380637746,0.0007039736855684806,0.024761232333297897
28.000000000000004,0.8765382132635724,0.0985549688023388,0.024175526003847734,0.0007312919302410702,0.025250907820313757
28.25,0.8777925847322805,0.09682609859233857,0.02462214397531689,0.0007591727000640439,0.025737929292519234
28.5,0.8790969710036991,0.09505044918463246,0.025064974688754245,0.0007876051229141964,0.026221922444165317
28.750000000000004,0.8804493599756251,0.09323039773254424,0.025503663475510484,0.0008165788163201522,0.026702515401298282
29.0,0.8818478120845034,0.09136824396168874,0.025937863221646096,0.0008460807321618025,0.027179339333645563
29.25,0.8832902006489809,0.08946647160802276,0.02636722927860036,0.0008760984643959822,0.02765202906774525
29.500000000000004,0.884774454031955,0.08752750311456867,0.026791425527936116,0.0009066173255402356,0.028120223700366705
29.75,0.8862983955908207,0.08555386242182227,0.02721012028597791,0.0009376217013791384,0.028583567211264736
30.000000000000004,0.8878597990059226,0.08354811642090695,0.027622989561306655,0.0009690950118637909,0.029041709074303368
30.250000000000004,0.8894563861491314,0.08151287780217072,0.028029716716725606,0.0010010193319723165,0.029494304865983558
30.500000000000004,0.8910858441686503,0.07945078470003628,0.028429994632389998,0.0010333764989233947,0.02994101687040631
30.75,0.8927458228562382,0.07736450725006859,0.028823523759395328,0.001066146134297924,0.030381514679702695
31.0,0.894433916633833,0.07525676039178782,0.029210014440648885,0.0010993085337303171,0.030815475788963504
31.250000000000004,0.896147697765349,0.0731302734237251,0.0295891874974261,0.0011328413134998223,0.031242586184703217
31.500000000000004,0.8978847210031299,0.0709877839755832,0.029960774126150756,0.0011667208951361661,0.031662540925898056
31.750000000000004,0.8996424756262184,0.06883208351510083,0.030324516526560007,0.001200924332120816,0.03207504471664212
32.0,0.9014184468168478,0.06666595882659944,0.030680168187973485,0.0012354261685792803,0.032479812469473734
32.25,0.903210060706668,0.06449224502778513,0.03102749425442138,0.0012702000111255128,0.03287656985843192
32.5,0.9050147812777221,0.06231372470373858,0.031366274555624546,0.001305219462914814,0.033265053860912865
32.75,0.9068300348692906,0.060133207355322155,0.03169630110208956,0.0013404566732976922,0.03364501328740808
33.00000000000001,0.9086532105346412,0.05795352674739835,0.03201737963920934,0.0013758830787511042,0.034016209298218004
33.25,0.91048170065263,0.05577750137068914,0.0323293292440744,0.0014114687326064468,0.03437841590624977
33.5,0.9123128627771762,0.05360797114707465,0.03263198340707692,0.0014471826686722755,0.034731420465022894
33.75,0.9141441266694905,0.05144768673436768,0.03292519304735825,0.0014829935487835552,0.0350750241410242
34.0,0.9159728378499278,0.04929947179447081,0.03320882168862935,0.0015188686669720605,0.03540904236957107
34.25,0.9177963757125462,0.04716609769289809,0.03348275015400098,0.0015547764405546907,0.03573330529336259
34.50000000000001,0.9196121261910349,0.045050316901247014,0.03374687437379468,0.0015906825339233668,0.03604765818291858
34.75,0.9214174819083911,0.04295485808194457,0.03400110790416377,0.0016265521055005422,0.03635196183812917
35.0,0.9232098448779593,0.040882425410408846,0.034245379876894085,0.0016623498347377516,0.036646092970161685
35.25,0.9249866287658843,0.03883569376404938,0.0344796375089104,0.0016980399611558894,0.036929944562995164
35.5,0.9267452756132737,0.03681729233619644,0.03470384505530069,0.001733586995229179,0.03720342621388079
35.75,0.9284832414039225,0.03482982175158973,0.034917983792801435,0.0017689530516863672,0.03746646445205232
36.00000000000001,0.9301979989511844,0.03287584569437812,0.03512205334597627,0.0018041020084612336,0.03771900303503947
36.25000000000001,0.9318870587018533,0.030957874168678977,0.03531607120962359,0.0018389959198441483,0.03796100322196734
36.5,0.9335479515933955,0.02907838003148972,0.035500072793595176,0.0018735955815195604,0.03819244402325464
36.75,0.9351782455703644,0.027239778106535998,0.035674112205532585,0.0019078641175669792,0.0384133224261557
37.0,0.9367755514273042,0.025444425128879386,0.035838261619954064,0.0019417618238623743,0.038623653595623905
37.25,0.9383375118916183,0.023694625357230208,0.03599261178478365,0.0019752509663678516,0.03882347105000726
37.50000000000001,0.9398618145148528,0.021992621956046496,0.036137272012839866,0.0020082915162607934,0.03901282681112195
37.75000000000001,0.9413461871913681,0.02034059709785227,0.03627237005250081,0.0020408456582788337,0.03919179152828433
38.0,0.9427884146791019,0.0187406598490576,0.03639805238463888,0.002072873087201617,0.03936045457591877
38.25,0.9441863193996891,0.0171948605816027,0.0365144838513137,0.0021043361673944855,0.03951892412439442
38.5,0.9455377829488039,0.01570517440370196,0.03662184774798389,0.0021351948995102857,0.03966732718378296
38.75,0.9468407385542399,0.014273504266528328,0.03672034589061713,0.002165411288614652,0.039805809620266405
39.00000000000001,0.9480931858594653,0.012901668574957089,0.036810198396401005,0.0021949471691765712,0.039934536144963624
39.25000000000001,0.9492931749076241,0.011591417411811094,0.036891643226030196,0.0022237644545346075,0.04005369027498306
39.5,0.9504388224696384,0.01034441568091682,0.03696493643562026,0.0022518254138245222,0.04016347426654934
39.75,0.9515283094675779,0.009162245934776329,0.03703035182254199,0.0022790927751037485,0.04026410902009155
40.0,0.9525598822416291,0.008046407111409004,0.03708818069004496,0.0023055299569169074,0.040355833957221615
40.25,0.9535318559122598,0.0069983113726395365,0.03713873159785497,0.002331101117245743,0.0404389068695722
40.50000000000001,0.9544426175815417,0.006019281236486029,0.037182330070298836,0.002355771111673441,0.04051360373950484
40.75000000000001,0.9552906284075358,0.005110547851871565,0.03721931826821652,0.002379505472376156,0.04058021853273991
41.0,0.9560744247507091,0.00427325013510299,0.0372500546379551,0.0024022704762327665,0.04063906296300271
41.25,0.9567926191764017,0.003508433994493122,0.03727491354289195,0.0024240332862132397,0.04069046622882031
41.5,0.9574439018907879,0.002817051139897695,0.03729428487156595,0.002444762097748486,0.04073477472264611
41.75,0.9580270426015824,0.002199957551790825,0.03730857361344164,0.002464426233185088,0.04077235171253073
42.00000000000001,0.9585408923986916,0.0016579120216639164,0.03731819940008297,0.0024829961795615543,0.040803576996598916
42.25000000000001,0.9589843838635457,0.0011915767806643044,0.037323596136868545,0.002500443218921476,0.040828846530634365
42.5,0.9593565368580019,0.0008015107959468132,0.03732521106295553,0.0025167412830957303,0.040848572029113815
42.75,0.959656453847097,0.0004881779634465581,0.03732350492302677,0.002531863266429707,0.0408631805400748
43.0,0.9598833253696905,0.00025193778033156037,0.03731895053132673,0.0025457863186512594,0.04087311399424008
43.25,0.9600364265398366,9.305406673017317e-05,0.03731203335712813,0.002558486036305138,0.04087882872886292
43.50000000000001,0.9601151216316227,1.1686338546744744e-05,0.0373032496733884,0.0025699423564421453,0.040880794986796205
43.75000000000001,0.9601188630224967,7.89502744153483e-06,0.03729310685005149,0.0025801351000102613,0.04087949639132897
44.00000000000001,0.9600471927869572,8.16387559247681e-05,0.037282122457214094,0.002589045999903977,0.040875429397370065
44.25,0.9598997413486321,0.0002327759802356426,0.03727082309067065,0.0025966595804616105,0.04086910271959887
44.5,0.9596762312064102,0.00046106330654114924,0.037259744716746486,0.00260296077030215,0.040861036738239064
44.75,0.9593764716429422,0.0007661601827219326,0.03724943060346387,0.0026079375708720487,0.04085176288314777
45.00000000000001,0.9590003668861448,0.0011476217488372222,0.03724043233794151,0.0026115790270765035,0.04084182299694811
45.25000000000001,0.9585479095498363,0.0016049056337902312,0.03723330760493302,0.0026138772114404837,0.040831768677968845
45.50000000000001,0.958019182576188,0.0021373725502833716,0.03722861995301585,0.002614824920512765,0.04082216060378724
45.75,0.9574143572624236,0.0027442872302316395,0.03722693788632141,0.002614417621023324,0.040813567836204726
46.0,0.9567336987001194,0.003424813693915916,0.037228834688636185,0.0026126529173285257,0.04080656710851765
46.25,0.955977560535668,0.004178021665898792,0.037234887030700416,0.0026095307677328344,0.04080174209597441
46.50000000000001,0.955146385631669,0.005002886635809173,0.03724567430504813,0.002605053427473712,0.040799682670341564
46.75000000000001,0.9542407053345162,0.005898291424784275,0.037261777795176206,0.0025992254455233024,0.040800984139529185
47.00000000000001,0.9532611387171409,0.006863027804626426,0.037283779854313026,0.002592053623919635,0.04080624647325284
47.25,0.9522083918366356,0.007895798030274587,0.03731226309177422,0.0025835470413155606,0.04081607351573628
47.5,0.9510832569543535,0.008995216368175494,0.0373478095513285,0.002573717126142537,0.04083107218648327
47.75,0.9498866115678812,0.010159810811563044,0.037390999874602725,0.002562577745952997,0.04085185167016969
48.00000000000001,0.9486194172733646,0.01138802501702279,0.03744241244501945,0.002550145264593129,0.04087902259673044
48.25000000000001,0.947282718444198,0.012678220476214641,0.03750262252182111,0.0025364385577662657,0.04091319621273511
48.50000000000001,0.9458776407936657,0.01402867882713406,0.03757220137692539,0.0025214790022748956,0.040954983545165684
48.75,0.9444053899017123,0.015437604192984076,0.037651715440768375,0.002505290464535251,0.04100499455872771
49.0,0.942867249726334,0.016903125511739697,0.03774172545560813,0.0024878993063182156,0.041063837307841675
49.25,0.941264581059413,0.018423298902728095,0.037842785630501835,0.0024693344073570545,0.041132117084476595
49.5,0.9395988199356716,0.01999611008036278,0.03795544279600551,0.002449627187960081,0.04121043556300037
49.75000000000001,0.9378714776357601,0.02161947535549197,0.038080235352841774,0.0024288116559061934,0.041299389943232706
50.00000000000001,0.9360841178884198,0.023291265112767603,0.03821769224329752,0.002406924755515044,0.04139957209289682
50.25,0.9342384223494028,0.02500923867696443,0.038368334516090535,0.0023840044575422353,0.04151156769067337
50.5,0.9323360726302133,0.02677116433223775,0.03853266942229972,0.0023600936152491855,0.0416359553710673
50.75,0.9303788882101172,0.02857468077586431,0.03871119594972418,0.0023352350642943526,0.04177330587230187
51.0,0.9283686769029957,0.030417449165791297,0.038904397421289996,0.0023094765099229697,0.041924181188459114
51.25000000000001,0.9263073738794759,0.03229701307726549,0.03911274698478853,0.0022828660584700497,0.042089133727084935
51.50000000000001,0.9241969182651242,0.03421092434684926,0.03933670153263731,0.002255455855389249,0.042268705473478496
51.75,0.9220393571414944,0.0361566383532382,0.03957670541350407,0.0022272990917633004,0.04246342716288294
52.0,0.9198367450519832,0.038131616777072205,0.03983318569724273,0.002198452473701859,0.04267381746178972
52.25,0.917591231019887,0.0401332399438579,0.04010655503316011,0.002168974003094945,0.04290038215956498
52.5,0.9153049735569407,0.04215889405992254,0.04039720741241451,0.0021389249707222113,0.043143613371597396
52.75000000000001,0.9129801896653538,0.0442059219840196,0.04070551987187705,0.002108368478749581,0.04340398875515897
53.00000000000001,0.9106191390166434,0.046271639994402994,0.04103185120536771,0.002077369783585921,0.043681970739158985
53.25000000000001,0.9082241213864933,0.04835334104272729,0.0413765413126741,0.0020459962581052815,0.04397800576895927
53.5,0.9057974739367136,0.0504482981367778,0.041739910569255,0.0020143173572535825,0.04429252356740377
53.75,0.9033415682143118,0.05255376802267263,0.04212225920478982,0.001982404558225778,0.04462593641320103
54.0,0.9008588069632102,0.05466699505538899,0.04252386670065296,0.001950331280747862,0.044978638437779155
54.25000000000001,0.8983516209740094,0.05678521500348098,0.04294499122104217,0.001918172801467402,0.045351004941714596
54.50000000000001,0.8958224660826306,0.05890565866222039,0.043385869083047035,0.0018860061721019672,0.045743391731814464
54.75000000000001,0.8932738202637815,0.06102555533384851,0.04384671426067285,0.0018539101416970918,0.04615613447991059
55.0,0.8907081806995952,0.06314213630758007,0.0443277179151598,0.0018219650776648971,0.046589548104397895
55.25,0.888128060789564,0.06525263838061186,0.044829047949501544,0.0017902528803226264,0.04704392617552555
55.5,0.8855359862910416,0.06735430879297173,0.045350847884767176,0.0017588570312195156,0.04751954034542141
55.75000000000001,0.882934472371017,0.0694444278168967,0.04589323780077069,0.0017278620113156395,0.048016639803801275
56.00000000000001,0.8803260989108396,0.07152023310356069,0.046456314372452116,0.0016973536131476216,0.048535450760284635
56.25000000000001,0.8777133782293832,0.07357905462656092,0.04704014787692303,0.0016674192671328261,0.049076175954207504
56.5,0.8750988904610923,0.07561817779910858,0.04764478494627182,0.001638146793527251,0.049638994192788034
56.75,0.8724851499464424,0.07763497890483682,0.04827024574194301,0.001609625406777726,0.05022405991846869
57.0,0.8698747380283334,0.07962679048389407,0.04891652664887691,0.0015819448388956492,0.05083150280622101
57.25000000000001,0.867270131182912,0.08159107800364446,0.049583595189956656,0.001555195623486924,0.05146142739156269
57.50000000000001,0.8646739113224048,0.08352522238446038,0.05027139742196686,0.0015294688711679771,0.05211391272999867
57.75000000000001,0.8620885095774568,0.0854267862355473,0.05097984803571973,0.0015048561512762265,0.052789012088558206
58.0,0.8595164886935637,0.08729322006572655,0.051708841850119085,0.0014814493905906875,0.05348675267005926
58.25,0.8569602326358632,0.08912218577035062,0.05245824093741617,0.0014593406563700242,0.05420713537069007
58.5,0.8544222432113245,0.0909112472395228,0.05322788738667519,0.0014386221624774626,0.054950134571454874
58.75000000000001,0.8519048810177069,0.09265814067761907,0.054017592266614976,0.0014193860380590576,0.05571569796398739
59.00000000000001,0.8494105649968299,0.09436056606953085,0.05482714465140406,0.0014017242822352213,0.05650374641119065
59.25000000000001,0.8469416462996778,0.09601631921518193,0.055656305924156206,0.0013857285609840328,0.05731417384311682
59.5,0.8445004404479892,0.09762325773962514,0.05650481172210003,0.0013714900902856084,0.058146847188453685
59.75,0.8420892246993567,0.09917930368932754,0.05737237211188173,0.00135909949943408,0.059001606341938524
60.00000000000001,0.8397102376166387,0.10068244379078949,0.05825867189147012,0.0013486467011017411,0.05987826416797124
60.25,0.8373657050189575,0.10213070248912146,0.059163371652679486,0.001340220839241596,0.06077660654065115
60.50000000000001,0.83505770200598,0.10352228582785389,0.0600861023377477,0.00133390982841846,0.06169639242041311
60.75,0.8327883887052329,0.10485533103314354,0.06102647960931868,0.0013298006523049175,0.06263735396738766
61.00000000000001,0.8305597642813395,0.10612817094885826,0.06198408586336774,0.0013279789064345113,0.06359919669156351
61.25000000000001,0.8283738655747694,0.10733911939504333,0.06295848609764042,0.001328528932546813,0.06458159963977614
61.5,0.8262325776401558,0.10848667443857886,0.06394921460666284,0.0013315333146025204,0.06558421561949995
61.75000000000001,0.8241378168218534,0.10956931729493526,0.06495579276220434,0.001337073121007018,0.06660667145936837
62.0,0.8220913655582691,0.11058569579348536,0.06597771117325998,0.0013452274749855414,0.06764856830629616
62.25000000000001,0.8200950287272086,0.11153445222026201,0.06701444544404353,0.0013560736084858305,0.06870948195902762
62.50000000000001,0.818150459447349,0.11241441013509303,0.06806544384784788,0.0013696865697101074,0.06978896323788339
62.75,0.8162592612149658,0.11322446547806034,0.06913013415937988,0.0013861391475939455,0.0708865383904272
63.00000000000001,0.8144229732306927,0.11396359736270205,0.0702079274787939,0.0014055019278113728,0.07200170953272489
63.25,0.8126431177646191,0.11463082234788435,0.07129821707044327,0.0014278428170533125,0.0731339551258145
63.50000000000001,0.8109210851492639,0.11522531525796358,0.0724003723650019,0.0014532272277706648,0.07428273048696017
63.75,0.8092582062340884,0.11574632612517022,0.07351375005334837,0.0014817175873930166,0.075447468335209
64.0,0.8076557569667874,0.11619318285657891,0.07463768659484406,0.0015133735817896565,0.07662757937072237
64.25000000000001,0.8061148848924723,0.11656536119440108,0.07577150196586208,0.001548251947264545,0.07782245288730462
64.5,0.8046367430796663,0.11686234695835294,0.07691450386398758,0.0015864060979932093,0.0790314574175022
64.75000000000001,0.8032222833927746,0.11708385142463656,0.07806597877684586,0.0016278864057430037,0.08025394140960031
65.0,0.8018725187850693,0.1172295338308968,0.07922520775269051,0.0016727396313434145,0.08148923393579453
65.25,0.8005882337513649,0.11729930675803969,0.08039145017212214,0.001721009318473271,0.08273664543077242
65.5,0.799370281118333,0.11729302111209289,0.08156396273288956,0.0017727350366845834,0.08399546845988917
65.75,0.7982192722172644,0.11721079367058082,0.08274198085346471,0.0018279532586900626,0.08526497851608347
66.00000000000001,0.7971358768904516,0.11705268761580155,0.083924739411565,0.001886696082181824,0.08654443484462847
